"ID","delta_Z","benefit.stan","benefit","score","cols"
2785,-1.77616619049416,1.12265607094223,9454,6.53735789599737,"#0C56A0"
2290,-0.612836676395309,0.858136249937532,8313,6.58454594753946,"#0C57A0"
267,0.142788795073297,0.831011956284991,8196,6.58463763225235,"#05712F"
617,-0.382209935842165,0.83217111413339,8201,6.59301814100575,"#0D57A1"
2924,-2.14403779603373,1.17435451098083,9677,6.59782819761057,"#0D58A1"
2302,-0.244343571380724,0.802033010075011,8071,6.61658141693796,"#0D58A1"
2317,-0.836558634790442,0.835416756108908,8215,6.6316603862847,"#0E59A2"
1581,1.59529075735698,0.950637046239787,8712,6.65742604785651,"#067230"
144,-1.53969915635388,0.933945173222839,8640,6.66056271939371,"#0E59A2"
1231,0.947181745282911,0.8171020621042,8136,6.66464935323699,"#087431"
266,0.309586188494827,0.751030064745446,7851,6.67025941627116,"#097532"
2556,-0.883287943130404,0.795309894554295,8042,6.67746928510486,"#0F5AA3"
2948,-1.60795820537347,0.927685720841483,8613,6.68274759916389,"#0F5AA3"
2492,0.0928113887853642,0.721123792256747,7722,6.69362089259378,"#0B7633"
2467,0.275224543628813,0.725760423650344,7742,6.69400112109586,"#0C7735"
347,-0.530425694133362,0.728774234056182,7755,6.70633641996539,"#105BA4"
2767,-1.37891551681256,0.850485808138097,8280,6.70689608774468,"#105BA4"
51,0.139844945731832,0.706982066506277,7661,6.70857688331099,"#0E7936"
2301,-0.246247979787344,0.704200087670119,7649,6.71441815233568,"#105CA4"
2255,0.32216737641807,0.702113603543,7640,6.71971498153588,"#0F7A37"
454,-0.467981989625477,0.709764045342435,7673,6.72065055968962,"#115CA5"
587,0.460726929504757,0.707445729645637,7663,6.72246212493361,"#107B38"
2586,0.226848202193816,0.655979121176713,7441,6.76192829447317,"#127C39"
2483,-0.0849033023055198,0.648096847807598,7407,6.76653704528756,"#115DA5"
2654,-0.695533061004623,0.680089604423416,7545,6.76983593068252,"#125DA6"
27,0.577400587712269,0.666179710242625,7485,6.7725797146226,"#137E3A"
358,-1.71399216859832,0.856281597380093,8305,6.77810941276628,"#125EA6"
2159,-0.691106387902642,0.671048173205902,7506,6.77837681762881,"#125FA6"
2918,-1.25896799346312,0.749407243757687,7844,6.78256190961434,"#135FA7"
2253,-0.112082291999186,0.620972554155057,7290,6.79405323501976,"#1360A7"
35,0.123966335615873,0.61633592276146,7270,6.79889553809898,"#157F3B"
627,-0.245757726229294,0.617495080609859,7275,6.80104784009776,"#1460A8"
2625,-0.817505049846863,0.658297436873511,7451,6.80508626784682,"#1461A8"
308,0.595379261710079,0.628159332815132,7321,6.81201024742787,"#16803C"
1225,0.122557029919567,0.581329355739805,7119,6.83387089599356,"#18813D"
2107,-1.42035240573077,0.712546024178593,7685,6.8504191733437,"#1561A9"
2585,0.257494095118152,0.561391840747339,7033,6.85754539857925,"#19823E"
75,-0.491161114019169,0.567883124698374,7061,6.86381390311256,"#1562A9"
64,0.835452997928148,0.601266870732271,7205,6.86386869274543,"#1B843F"
2752,-1.05472165437153,0.621436217294417,7292,6.8740625147412,"#1562A9"
2587,-0.386182922552634,0.548872935984627,6979,6.87608147778193,"#1663AA"
380,-0.811599204646579,0.585965987133401,7139,6.8761998135525,"#1663AA"
2754,-1.42220395011837,0.684030741107973,7562,6.87869991912446,"#1764AB"
2946,-0.837614633907047,0.582952176727563,7126,6.88231032247693,"#1764AB"
1240,0.802892273905867,0.571824261382931,7078,6.88922273048335,"#1C8540"
2125,-1.17257813617491,0.617726912179539,7276,6.89678498046328,"#1865AC"
2802,-2.0953404271972,0.841444376920583,8241,6.8985700936493,"#1866AC"
2769,-1.42094017587563,0.65992025786127,7458,6.90203095494194,"#1866AC"
2728,-0.303077287332842,0.517807505647529,6845,6.90295028837709,"#1967AD"
355,-1.0173192606241,0.584343166145643,7132,6.90510922439258,"#1967AD"
382,-0.687970586618676,0.535658536512877,6922,6.91276190285451,"#1A68AE"
2120,-0.482923406995786,0.518039337217209,6846,6.91295048118314,"#1A68AE"
614,-1.25134447207033,0.611699291367863,7250,6.91654066969985,"#1A69AE"
2252,0.75255047684429,0.529630915701201,6896,6.92547929303985,"#1D8641"
65,0.596824601409481,0.511084390126814,6816,6.92876906855048,"#1F8742"
103,-1.41467946583242,0.628854827524172,7324,6.93115332734801,"#1B69AF"
2660,-1.08749454496408,0.561160009177659,7032,6.93869205775599,"#1B6AAF"
34,0.296497236354655,0.474455002117399,6658,6.94597725929678,"#208943"
1584,1.51553903995767,0.632795964208729,7341,6.94859405948417,"#228A44"
423,0.726305952673928,0.490683211994988,6728,6.96141056804921,"#238B45"
2310,-1.46715115202699,0.58782063969084,7147,6.98216577521928,"#1C6AB0"
695,-0.371627422936647,0.440607592944143,6512,6.98338887313648,"#1C6BB0"
2727,-0.974748461439525,0.48790123315883,6716,6.99445356459139,"#1D6BB1"
2627,-0.923305956845177,0.478164307232277,6674,6.9971218793195,"#1D6CB1"
2773,-1.65872728323583,0.613553943925302,7258,6.99991566402709,"#1D6CB1"
2637,-1.0125703168329,0.483960096474273,6699,7.00372432958737,"#1E6DB2"
2128,-0.709726990144385,0.44431689805902,6528,7.00582655654386,"#1E6EB2"
1190,0.412127235475796,0.41556978341872,6404,7.01065553082317,"#248C46"
472,0.341487329322545,0.398182415692732,6329,7.02422452012738,"#268E47"
2557,0.270309919875151,0.390763805462978,6297,7.02853724010143,"#278F48"
339,0.583673989584966,0.396791426274653,6323,7.04154187033205,"#289049"
62,1.05872988689987,0.449649024161656,6551,7.0444661406747,"#29924A"
72,0.314746115565302,0.371289953609871,6213,7.04984081345795,"#2B934B"
1205,0.552573166415031,0.384736184651302,6271,7.05105025854767,"#2C944C"
1600,1.51604391045909,0.526153442156003,6881,7.05281600327289,"#2D964D"
1216,0.694966376849713,0.392154794881057,6303,7.0562532342949,"#2E974E"
1618,0.596160328169476,0.382649700524183,6262,7.05667892508339,"#2F984F"
302,0.326685573744261,0.362248522392357,6174,7.05941568236994,"#319A50"
2600,0.618126512273175,0.379404058548665,6248,7.06180178017825,"#329B51"
196,-0.623265947188155,0.371985448318911,6216,7.06964318947863,"#1F6EB3"
390,-1.50061205624277,0.497406327515703,6757,7.07760585407934,"#1F6FB3"
2949,-1.99662173980364,0.622595375142816,7297,7.07891586770179,"#1F6FB3"
100,-1.71738873285362,0.540295167906473,6942,7.08509940291029,"#2070B4"
78,-0.253318244657677,0.32932843949782,6032,7.08930005905611,"#2070B4"
2283,-1.12825773557437,0.409542162607044,6378,7.09484411041423,"#2171B5"
2104,-1.5565578618336,0.484887422752992,6703,7.10189242889213,"#2171B5"
388,-1.38408620936626,0.438057445677665,6501,7.11202370788666,"#2272B5"
2884,-0.234858756822589,0.294785535615524,5883,7.1231884919413,"#2272B5"
1232,0.492844789646149,0.283657620270892,5835,7.14745561423773,"#339C52"
2903,-1.47529130208693,0.418119930685198,6415,7.14984184939337,"#2373B6"
1598,0.451118871524729,0.270675052368821,5779,7.15765642443496,"#349E53"
2798,-2.08310614492675,0.563710156444137,7043,7.16011094765901,"#2474B6"
2768,-1.37871193433016,0.3870545003481,6281,7.16102171775975,"#2474B6"
1233,-0.249859592508126,0.256996989757711,5720,7.16146427903041,"#2575B7"
2803,-1.99725302702838,0.536585862791596,6926,7.16165043758202,"#2575B7"
2329,-0.46524807837629,0.265574757835865,5757,7.1636503401682,"#2676B7"
71,0.205403126141687,0.251896695224754,5698,7.16514926153913,"#369F54"
110,-0.95675658479169,0.306608945669196,5934,7.17159880602802,"#2676B7"
1504,-0.684286714487972,0.270443220799141,5778,7.17635685837719,"#2777B8"
2304,-0.0239156993136622,0.231031853953569,5608,7.18310916796068,"#2777B8"
2609,-1.20866069133806,0.332574081473338,6046,7.18393256673942,"#2878B8"
1291,0.835437666347065,0.276239010041137,5803,7.18658701084493,"#37A055"
2791,-2.09115113373984,0.534035715525118,6915,7.19084238858407,"#2979B9"
2563,-0.216668365573324,0.223149580584454,5574,7.19421507195962,"#2979B9"
2645,-0.543454586856157,0.239841453601403,5646,7.19481382140416,"#2A7AB9"
2261,-0.0821092537734208,0.216194633494059,5544,7.19837488590475,"#2A7AB9"
43,0.255066097083638,0.216194633494059,5544,7.20242443780915,"#38A256"
2940,-0.908011144841875,0.268588568241703,5770,7.20297404806932,"#2B7BBA"
2085,-0.434991681967746,0.223613243723814,5576,7.20363345409256,"#2B7BBA"
1612,0.268413316830591,0.2145718125063,5537,7.20453116020647,"#39A357"
1593,-0.204059786502473,0.209703349543024,5516,7.20728720896926,"#2C7CBA"
2574,0.44337855558776,0.215962801924379,5543,7.21178071420156,"#3BA458"
1524,-1.21570954159359,0.304986124681437,5927,7.21231356572772,"#2C7CBB"
1204,-0.345786100293473,0.208080528555265,5509,7.21431230769152,"#2D7DBB"
2629,-1.15654358560327,0.287598756955449,5852,7.2197389331725,"#2D7DBB"
2622,-1.48282964912014,0.348106796641887,6113,7.21990725719977,"#2E7EBB"
46,0.454852885389519,0.192315981817036,5441,7.23609514957194,"#3CA659"
2922,-2.08642088423723,0.484191928043952,6700,7.23718140903388,"#2F7FBC"
2534,-0.939594425361591,0.237754969474284,5637,7.23759511388186,"#2F7FBC"
1469,0.734012738730563,0.213180823088221,5531,7.23823383869404,"#3DA75A"
2628,-0.855108758392601,0.218744780760537,5555,7.24598958851339,"#3080BC"
1238,-0.317946951006382,0.162641540898017,5313,7.2584266601318,"#3080BD"
612,-1.63468932202345,0.337210712866935,6066,7.26323538600906,"#3181BD"
477,0.0492282755067173,0.147572488868827,5248,7.26669547059364,"#3EA85B"
2091,-1.32347979289994,0.268588568241703,5770,7.26704545604453,"#3181BD"
2794,-2.10771632692527,0.44431689805902,6528,7.28150818543955,"#3282BD"
2254,-0.0272775428637064,0.126012152888602,5155,7.28814010244707,"#3282BE"
2330,0.0493969117255762,0.119057205798207,5125,7.29521124178588,"#40AA5C"
38,0.0783275539052055,0.117202553240768,5117,7.29731904173457,"#41AB5D"
137,-1.22730483090638,0.219903938608937,5560,7.29813342657055,"#3383BE"
2318,-0.835122182187701,0.163800698746416,5318,7.29823859207916,"#3484BE"
2945,-1.73167828995662,0.322605323977105,6003,7.2998646279215,"#3484BF"
303,0.388276152051503,0.119752700507247,5128,7.3046751147702,"#43AC5E"
2929,-2.08301843582952,0.406064689061847,6363,7.31105612532024,"#3585BF"
2755,-1.40048608216108,0.228018043547731,5595,7.32128079818571,"#3585BF"
2706,-0.696219886005225,0.120448195216286,5131,7.32680669963977,"#3686BF"
2129,-1.48350465502963,0.236132148486525,5630,7.32966751592076,"#3686C0"
118,-0.588546564333724,0.105379143187097,5066,7.33238060198921,"#3787C0"
2783,-1.34987174057771,0.202748402452629,5486,7.3366043245676,"#3787C0"
2690,-1.82848354646155,0.305449787820797,5929,7.34004612426151,"#3888C1"
2786,-2.01022932553413,0.352743428035484,6133,7.34192043342928,"#3989C1"
333,0.291310652399962,0.0733863865712788,4928,7.34649276860456,"#45AD5F"
2692,-1.52428179369244,0.222454085875415,5571,7.35140961509334,"#3989C1"
50,0.132492615930026,0.058780997681449,4865,7.35651342029887,"#47AE60"
1555,1.00067435803929,0.122998342482764,5142,7.35945175809411,"#49AF61"
2762,-2.46156861560099,0.478396138801956,6675,7.35957368798528,"#3A8AC1"
2672,-1.12512595197663,0.137835562942274,5206,7.36274066897341,"#3A8AC2"
2947,-1.0754113905108,0.130185121142839,5173,7.36287601637616,"#3B8BC2"
618,-0.528346287609816,0.0622584712266466,4880,7.37080331031243,"#3B8BC2"
2616,-1.03474496096064,0.104219985338697,5061,7.38275427174761,"#3C8CC3"
1582,0.549710254081628,0.0469575876277773,4814,7.38762387375644,"#4CB062"
1585,1.5301341254589,0.185129203156961,5410,7.38913707424001,"#4EB163"
397,-1.03829763504476,0.088919101739828,4995,7.39840218440438,"#3C8CC3"
73,-0.184022734562323,0.012878346884841,4667,7.40351026339899,"#3D8DC3"
2612,-1.29844890338936,0.124157500331163,5147,7.40467749662434,"#3D8DC3"
1301,-1.1697917047117,0.0933239015637449,5014,7.41364910258248,"#3E8EC4"
2787,-1.72670478703276,0.20089374989519,5478,7.41699880466499,"#3F8FC4"
2083,-0.552089929697119,0.0126465153151612,4666,7.42201690053752,"#3F8FC4"
473,-1.06593028220501,0.0657359447718442,4895,7.42527302001536,"#4090C5"
2287,-0.694331579040859,0.012878346884841,4667,7.43372021232113,"#4090C5"
2675,-1.81826140291752,0.205994044428146,5500,7.43390095602889,"#4191C5"
40,0.296448148901619,-0.0158687677554589,4543,7.4358816127741,"#50B264"
2950,-2.19190405060318,0.307072608808556,5936,7.43735832737423,"#4191C5"
912,0.266347352468309,-0.0274603462394508,4493,7.4463265635681,"#52B365"
460,-0.133176658696813,-0.035806282747925,4457,7.45109774843528,"#4292C6"
375,-2.0962776137019,0.255837831909312,5715,7.45889498573815,"#4392C6"
2636,-0.790188698615195,-0.00682733653794522,4582,7.46288005103378,"#4393C6"
493,-1.02608539200641,0.0184423045571572,4691,7.46649997396885,"#4493C7"
620,-0.244686310051512,-0.0527299873345532,4384,7.47083927705532,"#4594C7"
629,-0.425000103464893,-0.0603804291339879,4351,7.48655467123943,"#4594C7"
2772,-2.21732268345892,0.263256442139066,5747,7.48672830821911,"#4695C7"
2164,-0.668390224476669,-0.0432248929776798,4425,7.48721964965141,"#4795C8"
2256,0.0104516248675827,-0.081708933544533,4259,7.49581742895608,"#54B466"
2593,0.830157623430929,-0.0367336090266444,4453,7.49693945313501,"#56B567"
2086,-0.431141121368956,-0.0705810181999008,4307,7.49708948241951,"#4896C8"
2684,-2.12301938051965,0.221063096457336,5565,7.49980056916926,"#4896C8"
1511,-1.11717510633156,-0.00636367339858554,4584,7.50409083685935,"#4997C8"
2314,-0.881007768087376,-0.0455432086744782,4415,7.51148916821987,"#4A97C9"
2635,-1.18009923264258,-0.00566817868954603,4587,7.51302947978361,"#4A97C9"
2485,0.0155858346418756,-0.0997917959795604,4181,7.51390916948196,"#58B668"
39,-0.0476713399187034,-0.101878280106679,4172,7.5161306691691,"#4B98C9"
479,-0.366251777085378,-0.097473480282762,4191,7.52049829968698,"#4C98C9"
2084,-0.647535334956627,-0.0793906178477346,4269,7.52141753712407,"#4C99CA"
2155,-0.521839472280539,-0.0923731857498056,4213,7.52459130269336,"#4D99CA"
117,-0.247306803029164,-0.107905900918355,4146,7.52607145961213,"#4E9ACA"
2801,-2.27308106199198,0.234741159068446,5624,7.53061141207673,"#4E9ACB"
2106,-1.90791391552711,0.127403142306681,5161,7.53233723507891,"#4F9BCB"
2618,-0.906131446931936,-0.0664080499456637,4325,7.53519030755026,"#509BCB"
2726,-0.605499286396905,-0.11486084800875,4116,7.55327075116501,"#509CCB"
2648,0.105563964584191,-0.139203162825133,4011,7.55404200959641,"#5AB769"
82,1.23838260497722,-0.0406747457112016,4436,7.55693562298657,"#5CB86A"
2049,0.0465655330172685,-0.144535288927769,3988,7.55877993166662,"#5EB96B"
94,-0.929987564137041,-0.0923731857498056,4213,7.56386374197659,"#519CCC"
363,-1.86168745383937,0.081732323079753,4964,7.56501907821311,"#529DCC"
936,0.429144963480359,-0.148012762472967,3973,7.57428102963718,"#61BA6C"
120,-0.462710954076325,-0.150562909739445,3962,7.5788023232606,"#529DCC"
2763,-2.07294164937367,0.124157500331163,5147,7.57894229797337,"#539ECC"
2662,-0.335114077785578,-0.162154488223437,3912,7.58366348366887,"#549ECD"
2076,-0.566456380079699,-0.150331078169765,3963,7.58561195002773,"#559FCD"
387,-0.841916354889527,-0.127843415910821,4060,7.58879119969377,"#559FCD"
1521,-1.36945309367042,-0.0504116716377548,4394,7.58909443344078,"#569FCD"
2538,0.248798353975687,-0.174905224555828,3857,7.59308364685801,"#63BB6D"
2289,-1.14283855999797,-0.0928368488891652,4211,7.593431304615,"#57A0CE"
2760,-1.51522829503164,-0.0295468303665694,4484,7.59630258209513,"#57A0CE"
1607,0.446018485287029,-0.170732256301591,3875,7.59793598184844,"#65BC6E"
2321,-0.842743412994344,-0.138739499685773,4013,7.59971178595757,"#58A1CE"
2564,1.13194216097126,-0.101646448536999,4173,7.60051023986283,"#67BD6F"
2934,-2.03859132150147,0.0805731652313538,4959,7.61160220607831,"#59A1CF"
2784,-1.4286956664724,-0.0633942395398258,4338,7.61275965002442,"#59A2CF"
2658,-0.834080134829478,-0.15774968839952,3931,7.6176515857881,"#5AA2CF"
98,-1.25346718724711,-0.107442237778995,4148,7.62527349083236,"#5BA3CF"
2288,-0.868132437873997,-0.164472803920235,3902,7.6281346342137,"#5BA3D0"
2651,-1.1710133572008,-0.125061437074663,4072,7.62956392498343,"#5CA4D0"
2935,-2.06990196109898,0.0564626819846506,4855,7.643254465312,"#5DA4D0"
2487,-0.203349665183456,-0.233326780115147,3605,7.6501311056551,"#5DA5D0"
2652,-0.544001279515907,-0.220807875352436,3659,7.65426509320942,"#5EA5D1"
902,0.361932565565065,-0.232167622266748,3610,7.65482999293243,"#69BE70"
1510,-0.693348474325847,-0.218953222794997,3667,7.66447989522299,"#5FA6D1"
272,0.538798059035104,-0.237731579939064,3586,7.67077886377791,"#6BBF71"
621,0.233620974195166,-0.253727958246973,3517,7.67138728629598,"#6DC072"
2695,-2.21106120595708,0.0652722816324845,4893,7.67424773244474,"#60A6D1"
112,-1.14429464338742,-0.177687203391986,3845,7.67754267510795,"#60A6D1"
2686,-2.11604332087058,0.0332795250166668,4755,7.67816176342263,"#61A7D2"
2479,-0.381093586863538,-0.260682905337368,3487,7.6842399443477,"#62A7D2"
67,0.611441056606237,-0.254887116095372,3512,7.69332451511237,"#6FC173"
392,-1.56004042527413,-0.123206784517224,4080,7.69706034251563,"#62A8D2"
1577,0.644262722339876,-0.262305726325127,3480,7.70339521839424,"#71C274"
313,-0.174941225397766,-0.289198188407988,3364,7.7052855908863,"#63A8D3"
1224,0.32833281642967,-0.288734525268629,3366,7.70983013990195,"#74C476"
607,-0.0375483261485657,-0.296384967068063,3333,7.71057760137346,"#64A9D3"
599,-1.3922427556431,-0.173282403568069,3864,7.71406053733034,"#64A9D3"
376,-1.88313522997339,-0.0684945340727822,4316,7.71592103039722,"#65AAD3"
918,0.0693039704259234,-0.3017170931707,3310,7.71612954214074,"#75C477"
2902,-0.419622976616302,-0.3005579353223,3315,7.72606297892065,"#66AAD4"
2610,-0.695746306428652,-0.284329725444712,3385,7.72980606315549,"#66ABD4"
1193,0.11384252468844,-0.323509260720604,3216,7.73844789994877,"#77C579"
2753,-1.01899195023117,-0.258828252779929,3495,7.74029657821725,"#67ABD4"
2583,0.0260882323698464,-0.327450397405162,3199,7.74159556352345,"#79C67A"
2257,0.42877196807939,-0.320959113454126,3227,7.7469351095307,"#7BC77C"
2775,-1.97748777186054,-0.0782314599993354,4274,7.7489035811216,"#68ACD4"
2682,-1.94386102017376,-0.0870410596471693,4236,7.74891805344083,"#68ACD5"
2024,0.0928934897465305,-0.340201133737553,3144,7.75485873641059,"#7DC87D"
352,-0.856949297288785,-0.293371156662225,3346,7.75496565848231,"#69ADD5"
2614,-0.542487741877316,-0.322118271302525,3222,7.75521661826179,"#6AADD5"
2816,-2.02836924019669,-0.0733629970360588,4295,7.75734503615474,"#6BAED6"
2670,-0.628488176362111,-0.317945303048288,3240,7.75754733475538,"#6BAED6"
905,-1.28495859757334,-0.237036085230025,3589,7.75828721376789,"#6CAED6"
2770,-1.97524800632756,-0.0900548700530072,4223,7.75976566295618,"#6DAFD6"
2665,-1.47357329280762,-0.206202486462606,3722,7.76147193894569,"#6EAFD6"
2925,-2.21710220971138,-0.0281558409484903,4490,7.76548338511713,"#6FB0D6"
2114,-1.36011846419394,-0.233326780115147,3605,7.76743697007081,"#70B0D7"
1588,1.35083550014674,-0.241672716623621,3569,7.77403569244402,"#7FC97F"
2124,-1.00661148185023,-0.304499072006858,3298,7.78396152174581,"#70B1D7"
2109,-0.79644383346319,-0.333014355077478,3175,7.78794724826097,"#71B1D7"
2653,-0.916574406167079,-0.320495450314767,3229,7.78871581988895,"#72B2D7"
2855,-2.16374899596138,-0.0807816072658137,4263,7.80096648792869,"#73B2D7"
2267,0.101359231138718,-0.38656744767352,2944,7.80132714245461,"#80CA80"
2797,-1.52874293237058,-0.238427074648104,3583,7.80373270198218,"#74B3D8"
2661,-0.52013582969821,-0.378685174304406,2978,7.8101255364946,"#75B3D8"
1468,1.07429788932547,-0.325132081708363,3209,7.81344020785222,"#82CA82"
