"ID","Z","Z_SE","psm_crit","alpha","coho.pres.m","score.coho.pres","cols.coho.pres","chin.pres.m","score.chin.pres","cols.chin.pres","numspp","score.numspp","cols.numspp"
1411,-1.10179967547731,0.126737449367616,0.3,0.95,"472","7.47784644403311","#E1F3DC","-9999","-9999","-9999","1","2.6269487433475","#DEF2D8"
549,1.10652073221419,0.119074906557234,0.3,0.95,"1255","7.47890587177558","#D0E2F2","-9999","-9999","-9999","1","3.05027659054914","#E5F0F9"
1192,-1.16029746238304,0.157125532684713,0.3,0.95,"476","7.48129037720172","#E2F3DD","9660","6.26854610027825","#006227","2","1.4051516665103","#7BC77C"
1392,-0.802556216069115,0.12235447476318,0.3,0.95,"398","7.48144279997197","#E2F4DD","-9999","-9999","-9999","1","2.593514150376","#D2EDCC"
2065,-0.933595701124012,0.158495115011324,0.3,0.95,"413","7.48302009039772","#E3F4DE","-9999","-9999","-9999","1","2.60696038624911","#D8F0D2"
2939,1.33581734087767,0.129109814612643,0.3,0.95,"1505","7.48384431465484","#D1E2F2","-9999","-9999","-9999","1","3.18266348722249","#EBF3FB"
2462,-1.55762983258205,0.155997890686249,0.3,0.95,"651","7.48591845147451","#E3F4DE","33","8.52953678485301","#F2FAEF","2","1.60679859368972","#ACDDA5"
1172,0.222319842735641,0.134466842436242,0.3,0.95,"565","7.48686041145682","#D1E2F2","-9999","-9999","-9999","2","1.5270244357854","#57A0CE"
295,-0.813580378226975,0.130314606709003,0.3,0.95,"382","7.48714526799482","#E4F4DF","-9999","-9999","-9999","2","1.33115901724006","#51B264"
958,1.2307812250585,0.139171119687843,0.3,0.95,"1414","7.48880159384208","#D1E2F2","1414","8.35386898959675","#D1E2F2","3","1.81026286200025","#81BADA"
2244,-1.48896221628523,0.152505266498342,0.3,0.95,"579","7.48886989311286","#E5F5E0","-9999","-9999","-9999","2","1.5507847755111","#A4DA9E"
1451,-0.641791336397484,0.136945570431685,0.3,0.95,"336","7.48956356070894","#E5F5E0","-9999","-9999","-9999","2","1.29072115692718","#29914A"
2011,-0.922658293136314,0.157459431247819,0.3,0.95,"377","7.48984376353744","#E5F5E0","-9999","-9999","-9999","2","1.34050266881544","#5AB769"
2927,1.78303033375713,0.144265957371851,0.3,0.95,"2124","7.49057525433344","#D1E2F2","-9999","-9999","-9999","1","3.47380517730826","#F4F9FE"
209,1.29042946836797,0.153859008090488,0.3,0.95,"1439","7.49195450657235","#D1E2F2","-9999","-9999","-9999","1","3.17064460473484","#EBF3FB"
1278,-0.558377675473535,0.117699844946401,0.3,0.95,"324","7.49204020845903","#E5F5E1","21","8.47846037984934","#E8F6E4","3","0.0501035618326443","#004A1D"
2852,1.99360271038349,0.149720212246349,0.3,0.95,"2665","7.49279439027911","#D2E3F3","2665","8.29997137500146","#CCDFF1","2","2.9477479965708","#E0ECF7"
959,1.17704971395481,0.133882006792895,0.3,0.95,"1269","7.49502348921225","#D2E3F3","-9999","-9999","-9999","2","2.14417512429183","#A7CEE4"
1578,-2.03991108099865,0.134920094285824,0.3,0.95,"1024","7.49512707896983","#E6F5E1","-9999","-9999","-9999","2","1.96415783737199","#BCE4B5"
2069,-1.90446581435131,0.146869458667995,0.3,0.95,"860","7.49550421127985","#E6F5E1","-9999","-9999","-9999","1","2.89047822786619","#F1FAEF"
1432,-0.598881291518924,0.136334291929035,0.3,0.95,"304","7.49602496408945","#D2E3F3","-9999","-9999","-9999","2","1.28985738267033","#2575B7"
1860,-1.4763715821394,0.136358416229227,0.3,0.95,"555","7.49924074675823","#E6F5E2","-9999","-9999","-9999","2","1.57689127805777","#A7DBA1"
2473,-1.9216229825954,0.147648834201444,0.3,0.95,"870","7.4996952153595","#E7F5E2","-9999","-9999","-9999","1","2.90657866159982","#F2FAF0"
1156,-0.491447152816586,0.131475363404046,0.3,0.95,"285","7.50118061574514","#D2E3F3","-9999","-9999","-9999","2","1.29699499282005","#2C7CBA"
1067,0.36451454717514,0.130691617401146,0.3,0.95,"570","7.50166763246042","#D2E3F3","-9999","-9999","-9999","1","2.74943092794719","#D6E5F4"
531,1.63568596033392,0.140703369723508,0.3,0.95,"1982","7.50179880122716","#D3E3F3","-9999","-9999","-9999","2","2.61280881721114","#C6DBEF"
2912,-0.194569250440593,0.126842077041278,0.3,0.95,"331","7.50291930477043","#D3E3F3","-9999","-9999","-9999","1","2.61552696224278","#C7DBEF"
1333,-0.828605595787476,0.134493246429107,0.3,0.95,"288","7.50375274781014","#E7F6E3","-9999","-9999","-9999","1","2.59236227437959","#D0ECC9"
2659,-0.355961060728045,0.136714150003627,0.3,0.95,"281","7.50405064551645","#D3E4F3","281","8.4209726385235","#D5E5F4","2","1.30876534183941","#3080BD"
2861,1.22596388843295,0.13564448347359,0.3,0.95,"1332","7.50470636096756","#D3E4F3","765","8.50034478557985","#DEEBF7","2","2.22091740522218","#ADD0E6"
1325,0.0167213876316346,0.132856265388559,0.3,0.95,"358","7.50484788452772","#D3E4F3","-9999","-9999","-9999","1","2.636939102548","#C9DDF0"
1505,-0.352053256372452,0.126555269718873,0.3,0.95,"266","7.50591290889435","#D4E4F3","-9999","-9999","-9999","2","1.30166306882956","#2D7DBB"
741,-0.293838622719529,0.119863431214606,0.3,0.95,"248","7.50983045780761","#D4E4F3","-9999","-9999","-9999","2","1.30281822616749","#2E7EBB"
1049,-0.104247437545539,0.126625627746031,0.3,0.95,"293","7.51070701551769","#D4E4F3","-9999","-9999","-9999","2","1.36014361799931","#4090C5"
985,0.39554077990541,0.136182018794167,0.3,0.95,"488","7.51149337987863","#D4E4F3","-9999","-9999","-9999","1","2.73029578334216","#D4E4F3"
528,0.787149569772336,0.102767670724149,0.3,0.95,"869","7.51172789003474","#D4E4F3","3393","7.8236430024999","#76B4D8","3","1.40431597903911","#4795C8"
560,1.73079768511175,0.148377480715973,0.3,0.95,"1968","7.51401810790016","#D5E5F4","-9999","-9999","-9999","1","3.4582002620634","#F4F9FE"
1342,0.0184432765754096,0.141356236506131,0.3,0.95,"301","7.51604293841594","#D5E5F4","-9999","-9999","-9999","2","1.39819604709795","#4695C7"
2923,1.48590177626113,0.141952906742276,0.3,0.95,"1570","7.5173345577007","#D5E5F4","1570","8.37221680577236","#D3E3F3","3","2.04267486937294","#9DC9E0"
1218,-0.802828427309135,0.146372642648006,0.3,0.95,"211","7.51845222244925","#E7F6E3","-9999","-9999","-9999","2","1.30846675820359","#3EA85B"
264,-0.982218898745997,0.158219375098303,0.3,0.95,"246","7.51896080062857","#E8F6E3","-9999","-9999","-9999","1","2.61124608921646","#DAF0D4"
2037,-0.917143976623369,0.155013603166825,0.3,0.95,"215","7.51970970619275","#E8F6E4","-9999","-9999","-9999","2","1.32038409151558","#47AE60"
1427,-0.906315878975747,0.123241943880847,0.3,0.95,"236","7.51984184077144","#E8F6E4","-9999","-9999","-9999","1","2.60784071675425","#D9F0D3"
1133,-0.130726865310106,0.123764638832573,0.3,0.95,"231","7.52138567920294","#D5E5F4","-9999","-9999","-9999","1","2.60931789306626","#C5DAEE"
1263,0.0798144856897679,0.131953150857877,0.3,0.95,"312","7.52373394599591","#D5E5F4","-9999","-9999","-9999","1","2.66363342878988","#CBDEF0"
1091,0.57999176745468,0.133333179247568,0.3,0.95,"577","7.5255935529509","#D6E5F4","-9999","-9999","-9999","2","1.71760660342932","#72B1D7"
1078,0.29253351999781,0.131005763401156,0.3,0.95,"368","7.52571627130082","#D6E5F4","-9999","-9999","-9999","2","1.51913585648835","#56A0CE"
1020,1.41123151350583,0.138674470181211,0.3,0.95,"1427","7.52656096841975","#D6E6F4","-9999","-9999","-9999","2","2.35509278929698","#B3D3E8"
1090,0.648758603795111,0.128781192956504,0.3,0.95,"608","7.52675479432951","#D6E6F4","-9999","-9999","-9999","2","1.75011210083163","#78B5D8"
1861,-1.98261844673611,0.144434224722295,0.3,0.95,"737","7.5281036325815","#E9F6E4","-9999","-9999","-9999","2","1.86511169173475","#B8E2B2"
1146,0.0514518881264618,0.120316589908008,0.3,0.95,"250","7.52863799149134","#D6E6F4","-9999","-9999","-9999","1","2.64133135439909","#CADDF0"
1415,-0.331412650333675,0.124107911233907,0.3,0.95,"155","7.52928110154458","#D7E6F4","-9999","-9999","-9999","1","2.58675225185829","#C1D9ED"
2584,-1.25645951088605,0.154228560781539,0.3,0.95,"274","7.52953068497572","#E9F6E5","-9999","-9999","-9999","1","2.65790992629736","#E6F5E1"
975,0.492314594657694,0.13335881011547,0.3,0.95,"507","7.53050941599033","#D7E6F4","-9999","-9999","-9999","1","2.79268358255041","#D9E7F5"
2875,1.38081551895806,0.135803638532988,0.3,0.95,"1394","7.5305708999803","#D7E6F4","1394","8.39226214265812","#D3E4F3","2","2.34686147431909","#B2D2E8"
1393,-0.0165713204297167,0.128777968671071,0.3,0.95,"227","7.53112987077242","#D7E6F4","-9999","-9999","-9999","1","2.63491959582229","#C8DCEF"
1042,0.973912138728073,0.139458915636977,0.3,0.95,"918","7.53304706018192","#D7E6F4","-9999","-9999","-9999","1","3.01592495122121","#E5EFF9"
1136,-0.146127327590425,0.118936782751465,0.3,0.95,"170","7.53372998127702","#D8E7F5","-9999","-9999","-9999","2","1.34710021912299","#3D8DC3"
1429,-1.11006771160776,0.118856894463948,0.3,0.95,"233","7.53395043540281","#E9F6E5","-9999","-9999","-9999","1","2.64649061507582","#E3F4DD"
626,-0.611823518627018,0.120302258779853,0.3,0.95,"110","7.53679536808537","#EAF7E6","-9999","-9999","-9999","1","2.58156518199111","#C7E9C0"
2486,-1.50918353675649,0.136687942240151,0.3,0.95,"383","7.53737620765346","#EAF7E6","-9999","-9999","-9999","1","2.74226670282775","#EEF8EA"
790,-0.091246701334637,0.129993007381671,0.3,0.95,"169","7.53837511733367","#D8E7F5","-9999","-9999","-9999","2","1.37170791530469","#4191C5"
2031,-1.5429681928192,0.155219695036378,0.3,0.95,"371","7.53913382367302","#EAF7E6","-9999","-9999","-9999","1","2.74033527061774","#EDF8EA"
1048,0.372449480608703,0.138484156843471,0.3,0.95,"328","7.54256620489845","#D8E7F5","-9999","-9999","-9999","1","2.72547316863396","#D3E3F3"
1534,0.436737343961036,0.127253077497662,0.3,0.95,"412","7.54351269999627","#D8E7F5","85","8.52519119600875","#E1EDF8","3","1.02395015410824","#1865AC"
981,1.04656048975067,0.134435204805087,0.3,0.95,"876","7.54481524439016","#D8E7F5","-9999","-9999","-9999","2","2.03839200575833","#9DC9E0"
1365,-0.141354808270173,0.115533683715897,0.3,0.95,"110","7.54650481830784","#D9E7F5","-9999","-9999","-9999","2","1.34932317441822","#3D8DC3"
208,-0.642039709744168,0.103477122840021,0.3,0.95,"62","7.54660394582844","#EBF7E7","62","8.4693507695923","#E6F5E1","3","0.0959498997714937","#004F1F"
1274,-0.491766248392873,0.103682332528447,0.3,0.95,"50","7.54872223511551","#D9E7F5","50","8.47181148415224","#DBE9F6","3","0.0613671203444117","#08316D"
508,0.584947754601727,0.116398181192805,0.3,0.95,"422","7.54963202902214","#D9E8F5","-9999","-9999","-9999","2","1.68378298144423","#6CAFD6"
292,-1.27674120812005,0.151665920783464,0.3,0.95,"210","7.55036146614878","#EBF7E7","-9999","-9999","-9999","1","2.67956547643573","#EAF7E6"
1459,-1.02886567592071,0.142301113972787,0.3,0.95,"110","7.55100280843532","#EBF7E7","-9999","-9999","-9999","1","2.62275385453417","#DCF1D6"
2073,-0.791534872559051,0.157620225093251,0.3,0.95,"40","7.5514988024428","#ECF7E8","-9999","-9999","-9999","2","1.29534608527583","#329B51"
2281,-0.831054015281953,0.155454334539887,0.3,0.95,"56","7.5518898435737","#ECF7E8","-9999","-9999","-9999","1","2.59306454467722","#D1EDCB"
1622,-0.323223228487321,0.115561937162343,0.3,0.95,"34","7.55374113735279","#D9E8F5","-9999","-9999","-9999","2","1.30118192221734","#2D7DBB"
979,0.177538302013826,0.123588753782809,0.3,0.95,"202","7.55379380121688","#D9E8F5","-9999","-9999","-9999","1","2.68459896257374","#CEE0F1"
1026,0.157141560106027,0.136713824595421,0.3,0.95,"166","7.55381406467492","#DAE8F5","-9999","-9999","-9999","1","2.66374187867636","#CCDFF1"
1209,-1.70733964949065,0.125910380119813,0.3,0.95,"468","7.55400670231737","#ECF8E9","468","8.45665473498262","#E4F4DF","3","1.17459930165229","#238B45"
1842,-0.791326760849882,0.140396362329839,0.3,0.95,"34","7.55450309968052","#EDF8E9","-9999","-9999","-9999","3","0.202897848484525","#005923"
983,0.162075735605279,0.125360489905656,0.3,0.95,"200","7.55503139662719","#DAE8F5","-9999","-9999","-9999","1","2.68692367411831","#CEE0F1"
2792,1.68007324093019,0.146837907786529,0.3,0.95,"1718","7.55550961369386","#DAE8F5","-9999","-9999","-9999","1","3.44136860793963","#F3F8FD"
844,-1.08411472156745,0.15188425397053,0.3,0.95,"73","7.55572056355958","#EDF8E9","72","8.47718178913246","#E8F6E3","3","0.4256481807795","#04712F"
647,0.633497205865488,0.138542044454865,0.3,0.95,"504","7.55590248920212","#DAE8F5","-9999","-9999","-9999","2","1.78400575785485","#7EB8DA"
1627,-0.731218525219979,0.109065721372441,0.3,0.95,"27","7.55640666637403","#EDF8EA","-9999","-9999","-9999","2","1.30824664120325","#3DA75A"
1154,-0.43728673056649,0.131587641844817,0.3,0.95,"13","7.55806906241366","#DAE8F5","13","8.48190739277744","#DBE9F6","2","1.30113014628562","#2D7DBB"
526,0.872414272407144,0.138402577808726,0.3,0.95,"689","7.55813676379441","#DBE9F6","-9999","-9999","-9999","1","2.96226423735534","#E1EDF8"
864,0.46748886145205,0.140329267380648,0.3,0.95,"401","7.55848820728837","#DBE9F6","-9999","-9999","-9999","1","2.80968672550334","#DBE9F6"
777,-0.307137865155225,0.127411323763598,0.3,0.95,"18","7.55867450866475","#DBE9F6","-9999","-9999","-9999","2","1.31061039909791","#3181BD"
1437,-0.731099113222533,0.133406391136768,0.3,0.95,"4","7.56045622178257","#EEF8EA","-9999","-9999","-9999","2","1.30419743805406","#39A256"
2749,-0.340411682872541,0.159377436868267,0.3,0.95,"16","7.56068858448527","#DBE9F6","16","8.48409844398074","#DCE9F6","2","1.31981376864581","#3585BF"
2154,0.404123228215562,0.134393421706414,0.3,0.95,"284","7.56081159517173","#DBE9F6","-9999","-9999","-9999","1","2.75091168729602","#D6E6F4"
1646,-0.723566447052601,0.115065283124582,0.3,0.95,"4","7.56114227875252","#EEF8EA","-9999","-9999","-9999","1","2.58873744278402","#CDEBC6"
1266,-0.217820118371227,0.119694757266134,0.3,0.95,"17","7.56180062217504","#DCE9F6","17","8.4850417236531","#DCEAF6","3","0.313732087582238","#083E81"
957,0.0916719796385424,0.119300177147372,0.3,0.95,"110","7.56209485055044","#DCE9F6","-9999","-9999","-9999","2","1.43395138864612","#4C99CA"
1428,-0.84580763293302,0.136982824957482,0.3,0.95,"2","7.56220481009517","#EEF8EB","-9999","-9999","-9999","1","2.59063417147913","#CEECC8"
648,0.162486564503264,0.131213055988412,0.3,0.95,"146","7.56264008855455","#DCEAF6","-9999","-9999","-9999","2","1.47529391684235","#519CCC"
223,-0.196553471064851,0.130355287870979,0.3,0.95,"9","7.56296845090529","#DCEAF6","-9999","-9999","-9999","2","1.32458895157999","#3888C1"
541,1.85385624798774,0.144287261991398,0.3,0.95,"1950","7.5632880764855","#DCEAF6","-9999","-9999","-9999","1","3.55651594585669","#F5FAFE"
1269,-0.211515929550205,0.110492152861085,0.3,0.95,"4","7.56363568694696","#DDEAF6","-9999","-9999","-9999","2","1.32250424603994","#3686C0"
877,0.984265465246302,0.11589378600713,0.3,0.95,"757","7.56368803705525","#DDEAF6","412","8.53032128275121","#E2EEF8","3","1.55352407610445","#59A2CF"
734,0.313903105115138,0.121316403672419,0.3,0.95,"209","7.56393705890355","#DDEAF6","-9999","-9999","-9999","1","2.71701154643248","#D2E3F3"
1021,0.958015415520646,0.139730457496159,0.3,0.95,"729","7.56482279219681","#DDEAF6","-9999","-9999","-9999","2","2.00208864067806","#9BC8E0"
151,0.987414532039127,0.135703862424361,0.3,0.95,"688","7.56486343727294","#DEEBF7","-9999","-9999","-9999","2","1.97063860267789","#97C6DF"
744,-0.139124803657187,0.113975748226393,0.3,0.95,"3","7.5662464653973","#DEEBF7","-9999","-9999","-9999","2","1.3361870041211","#3B8BC2"
653,-0.16901217422643,0.123643695561994,0.3,0.95,"2","7.56650062749246","#DEEBF7","-9999","-9999","-9999","2","1.33645772632566","#3B8BC2"
2260,-0.984970486089282,0.155819140371962,0.3,0.95,"7","7.56780687192895","#EEF8EB","-9999","-9999","-9999","1","2.60993428081406","#D9F0D3"
791,-0.106189882595992,0.125930710434407,0.3,0.95,"17","7.56792433941532","#DEEBF7","-9999","-9999","-9999","2","1.36179908617207","#4090C5"
1642,-1.01184725385119,0.137208616525605,0.3,0.95,"5","7.56834527606968","#EFF9EC","-9999","-9999","-9999","2","1.35033527299377","#62BB6D"
289,-1.08167140470694,0.158354305339802,0.3,0.95,"27","7.56961627841956","#EFF9EC","-9999","-9999","-9999","1","2.62708478761329","#DEF2D9"
278,-1.13636734954524,0.156505418976942,0.3,0.95,"33","7.56979402564993","#EFF9EC","33","8.49140311597474","#ECF7E8","2","1.39022690036849","#74C476"
963,1.04508307571235,0.131172835730233,0.3,0.95,"742","7.57135452919416","#DEEBF7","-9999","-9999","-9999","2","2.03641974378259","#9CC9E0"
1629,-1.06644918787146,0.0963390136096966,0.3,0.95,"19","7.57161911830269","#F0F9ED","-9999","-9999","-9999","2","1.38444090660851","#72C375"
2474,-1.11322894220503,0.158148711139257,0.3,0.95,"41","7.57162289703091","#F0F9ED","41","8.49265218590352","#EDF8E9","2","1.40903512930617","#7DC87D"
1665,0.0362830650900926,0.144476487612274,0.3,0.95,"71","7.57267036709059","#DFEBF7","-9999","-9999","-9999","2","1.44733721303638","#4E9ACA"
1158,-0.045921105812021,0.132464561758657,0.3,0.95,"6","7.57341982211916","#DFEBF7","-9999","-9999","-9999","2","1.37962505926757","#4292C6"
894,1.38481742850946,0.137258859194266,0.3,0.95,"1157","7.57492235563374","#DFEBF7","-9999","-9999","-9999","2","2.337390583508","#B2D2E8"
613,1.14071472363701,0.131883624780984,0.3,0.95,"833","7.57556816053024","#DFECF7","-9999","-9999","-9999","1","3.07882247335081","#E7F1FA"
367,1.15975698809442,0.144025547638318,0.3,0.95,"925","7.57605144357265","#DFECF7","520","8.54673905762567","#E5EFF9","3","1.76442485592988","#7AB6D9"
80,-2.23098784815974,0.134828529454292,0.3,0.95,"807","7.57891856293255","#F0F9ED","-9999","-9999","-9999","1","3.07417421613906","#F6FBF4"
2148,0.0443416117093454,0.148085362580075,0.3,0.95,"66","7.57963895235848","#E0ECF7","33","8.50623220009643","#E0ECF7","3","0.722060542993223","#0A549E"
364,1.384300827475,0.137810751821956,0.3,0.95,"1134","7.57977388112128","#E0ECF7","1134","8.44849029298987","#D8E7F5","3","1.950364713557","#95C5DF"
1260,0.0874285884551528,0.123770328007913,0.3,0.95,"3","7.57994619580223","#E0ECF7","-9999","-9999","-9999","2","1.41169914149641","#4896C8"
337,-1.23512723286162,0.147313647610273,0.3,0.95,"13","7.58039396972463","#F1F9EE","8945","6.43805108190162","#016D2C","2","1.42509804630995","#84CB83"
784,0.0762177987535544,0.127952610847913,0.3,0.95,"1","7.58042616730658","#E0ECF7","1","8.50240731006696","#DFEBF7","3","0.574897298558999","#084C95"
1281,0.0255986467579349,0.136453683305972,0.3,0.95,"24","7.58047901609342","#E0ECF7","11","8.50436388850436","#DFECF7","3","0.634908590748675","#084E98"
2245,-1.17004764986882,0.156007098637399,0.3,0.95,"5","7.58175163876454","#F1F9EE","-9999","-9999","-9999","1","2.64891852569888","#E3F4DE"
1345,0.251874151434747,0.131954720831954,0.3,0.95,"111","7.58433625614624","#E1EDF8","-9999","-9999","-9999","1","2.71780503793991","#D3E3F3"
1873,-1.19224889220828,0.156904149376228,0.3,0.95,"20","7.58633968839198","#F1FAEF","-9999","-9999","-9999","2","1.46387553929021","#8FD08C"
990,0.246523293143375,0.129092389452624,0.3,0.95,"68","7.58730077960502","#E1EDF8","-9999","-9999","-9999","1","2.70138616759835","#D1E2F2"
1331,0.253655118165116,0.141995245832258,0.3,0.95,"48","7.58939038543665","#E1EDF8","-9999","-9999","-9999","1","2.69570820564335","#D0E1F2"
2270,-1.45674649622934,0.149997624011935,0.3,0.95,"89","7.59084059800757","#F2FAEF","-9999","-9999","-9999","1","2.72335345478496","#ECF7E8"
2765,1.51037838744044,0.140277610083371,0.3,0.95,"1224","7.59195295668612","#E1EDF8","-9999","-9999","-9999","1","3.30369113755103","#F0F6FC"
1625,0.631874478836981,0.13637643047089,0.3,0.95,"304","7.59214676896144","#E1EDF8","-9999","-9999","-9999","1","2.84680358982237","#DCEAF6"
1356,0.112301076683041,0.129901061467364,0.3,0.95,"10","7.59316431350696","#E2EDF8","-9999","-9999","-9999","1","2.68431867229095","#CEE0F1"
667,0.786070851345431,0.121194320664208,0.3,0.95,"438","7.59320319371817","#E2EDF8","-9999","-9999","-9999","2","1.88262964459601","#8ABFDC"
2554,0.52549922234646,0.134109163270926,0.3,0.95,"181","7.59362927601651","#E2EDF8","181","8.50563036224282","#DFECF7","2","1.65981433775169","#69ACD5"
1423,-1.29654130917806,0.130724258591214,0.3,0.95,"7","7.59398475454675","#F2FAEF","-9999","-9999","-9999","1","2.68489488651638","#EAF7E6"
640,0.694838837767057,0.129627589347931,0.3,0.95,"303","7.59503514641778","#E2EEF8","-9999","-9999","-9999","2","1.77617672044499","#7CB7D9"
2494,-1.7528000413557,0.15013170859652,0.3,0.95,"218","7.59616943096153","#F2FAF0","-9999","-9999","-9999","1","2.81046962435669","#F0F9ED"
282,-1.49885274607483,0.157574279374554,0.3,0.95,"117","7.59675333235944","#F3FAF0","-9999","-9999","-9999","1","2.75565738715377","#EFF9EC"
1337,0.444216486141497,0.125907586549901,0.3,0.95,"129","7.59780485594105","#E3EEF8","-9999","-9999","-9999","1","2.76531610925009","#D7E6F4"
1145,0.768717034318789,0.131892735020662,0.3,0.95,"393","7.59899366931093","#E3EEF8","-9999","-9999","-9999","1","2.91266006089378","#DFEBF7"
856,0.323970239687526,0.131313024621639,0.3,0.95,"42","7.6043686041511","#E3EEF8","-9999","-9999","-9999","1","2.73417339956002","#D4E4F3"
341,-1.90018316472531,0.150340446164285,0.3,0.95,"331","7.60526727385631","#F3FAF0","-9999","-9999","-9999","1","2.89607898771979","#F2FAEF"
668,0.326827147454132,0.132040609430975,0.3,0.95,"16","7.60616294747957","#E3EEF8","-9999","-9999","-9999","2","1.55936246458361","#5BA3CF"
1542,0.293736799304037,0.145879748031267,0.3,0.95,"3","7.60618513600248","#E3EEF8","-9999","-9999","-9999","2","1.54640307099735","#59A2CF"
13,-1.5635601449984,0.155990858925229,0.3,0.95,"125","7.60732237687496","#F3FAF1","125","8.52051020530457","#F1F9EE","3","1.06092658207125","#208943"
655,0.39175672193387,0.13013298876171,0.3,0.95,"18","7.60832238768562","#E4EEF8","18","8.52648015576953","#E2EDF8","3","0.898493224521546","#125EA6"
1891,-1.82590429852325,0.150085582870699,0.3,0.95,"272","7.60871587744501","#F4FAF1","-9999","-9999","-9999","2","1.80741659532059","#B6E2B0"
2718,0.679754206596803,0.133940086527967,0.3,0.95,"262","7.60918436146707","#E4EFF9","4","8.57485211189782","#E8F1FA","3","1.2567675946897","#2373B6"
1124,0.414982247853202,0.127762634106551,0.3,0.95,"37","7.60947061734871","#E4EFF9","-9999","-9999","-9999","2","1.59608011430817","#5FA6D1"
2845,1.7171770083447,0.141464821760631,0.3,0.95,"1515","7.61375058981279","#E4EFF9","-9999","-9999","-9999","1","3.48145930929409","#F5F9FE"
1077,0.318632261517018,0.138263861171596,0.3,0.95,"2","7.61429790641414","#E4EFF9","-9999","-9999","-9999","2","1.58484072260736","#5EA5D0"
994,0.898979781409922,0.13410407955972,0.3,0.95,"400","7.61750385928341","#E5EFF9","-9999","-9999","-9999","2","1.94849059261103","#94C4DE"
1396,0.376296181876315,0.124970374865776,0.3,0.95,"5","7.61771470417015","#E5EFF9","-9999","-9999","-9999","2","1.60409863967744","#60A7D2"
2928,1.21198847507676,0.109124160141709,0.3,0.95,"682","7.62062536364676","#E5EFF9","-9999","-9999","-9999","1","3.11481277776298","#E8F2FA"
1122,0.4663591853831,0.12912243348454,0.3,0.95,"7","7.62205691646936","#E5EFF9","7","8.53925982548086","#E3EEF8","3","0.991026061373891","#1663AA"
2168,-1.56836646376161,0.113505931143606,0.3,0.95,"7","7.62216097707395","#F4FBF2","4","8.54004349700336","#F4FAF1","3","0.99182608195835","#1D8641"
976,0.58271246322348,0.13185164802295,0.3,0.95,"115","7.62730858569204","#E5F0F9","-9999","-9999","-9999","2","1.74995443130269","#77B4D8"
1038,0.749078533499333,0.136036138824801,0.3,0.95,"205","7.62839207903146","#E6F0F9","-9999","-9999","-9999","1","2.88945547257008","#DDEAF6"
216,0.47947552239618,0.131352894578475,0.3,0.95,"7","7.62907064831507","#E6F0F9","-9999","-9999","-9999","2","1.65907165129742","#69ACD5"
83,-2.25498230481951,0.13831150625069,0.3,0.95,"624","7.62954161033312","#F4FBF2","12","8.65584366058116","#F7FCF5","2","2.16099146683879","#C0E6B9"
471,1.02128825415761,0.105733144027726,0.3,0.95,"355","7.63213202721935","#E6F0F9","-9999","-9999","-9999","2","1.96992684722446","#97C6DF"
1060,0.711059626996491,0.136392946207354,0.3,0.95,"210","7.63286206161811","#E6F0F9","-9999","-9999","-9999","1","2.90391048840886","#DEEBF7"
2414,0.9176889127997,0.140185579023945,0.3,0.95,"333","7.63345834726518","#E7F0F9","-9999","-9999","-9999","1","2.97036336971542","#E2EDF8"
1327,0.550412608352305,0.135667448645661,0.3,0.95,"33","7.63373738803424","#E7F0F9","-9999","-9999","-9999","2","1.70437547307351","#6FB0D6"
2854,1.7236196218208,0.13783181638284,0.3,0.95,"1354","7.63439985465637","#E7F1FA","-9999","-9999","-9999","1","3.45721780710484","#F4F9FE"
2352,0.605953454056866,0.139750540079329,0.3,0.95,"54","7.63522439797674","#E7F1FA","-9999","-9999","-9999","1","2.82548382386248","#DBE9F6"
2970,1.45903339158066,0.13506589020607,0.3,0.95,"928","7.63570511144716","#E7F1FA","-9999","-9999","-9999","1","3.26855297331188","#EFF5FC"
1631,0.524532858930685,0.137891302367367,0.3,0.95,"40","7.63589144201865","#E8F1FA","-9999","-9999","-9999","2","1.72035619324548","#72B2D7"
572,0.518411228139904,0.143863116673209,0.3,0.95,"7","7.63614054968872","#E8F1FA","-9999","-9999","-9999","2","1.69128421081633","#6DAFD6"
1838,-2.14565020004429,0.142438620765785,0.3,0.95,"402","7.63676886701458","#F5FBF2","-9999","-9999","-9999","1","3.01445232486311","#F5FBF3"
1002,1.32465553070171,0.144560088752123,0.3,0.95,"727","7.64604422600435","#E8F1FA","-9999","-9999","-9999","2","2.28859912007171","#B0D1E7"
643,1.26858574984745,0.137559239667047,0.3,0.95,"691","7.6470493737698","#E8F1FA","-9999","-9999","-9999","1","3.1832483572576","#ECF4FB"
1109,0.632955921920552,0.128657396364383,0.3,0.95,"44","7.64781808533686","#E8F1FA","44","8.560511704975","#E7F0F9","3","1.22105161016697","#2171B5"
2808,1.37774635987717,0.141403039089812,0.3,0.95,"914","7.64791098186727","#E9F2FA","-9999","-9999","-9999","1","3.29049677427531","#EFF6FC"
1336,0.639021737226515,0.143415510387377,0.3,0.95,"6","7.65747575059921","#E9F2FA","-9999","-9999","-9999","2","1.78426802165668","#7EB8DA"
2708,1.3284948507751,0.147278165508171,0.3,0.95,"681","7.65887358990988","#E9F2FA","-9999","-9999","-9999","1","3.20677527971043","#ECF4FB"
