"ID","Z","coho.pres.m","coho.pres.stan","score.coho.pres","numspp.stan","numspp","score.numsp"
2077,1.37213058740197,1.63812273878589,7641.22,6.63095148949725,2,2,1.69786405488899
63,-1.09677048309469,1.57229543319428,7434.99,6.64440474272848,3,3,1.09677048309469
1936,-1.13444924923892,1.52728593718753,7293.98,6.69508234847869,2,2,1.51227480938444
2647,0.704193950877783,1.45311171775593,7061.6,6.70949971163832,2,2,1.22306546041202
1564,-1.00068555247552,1.48686963774511,7167.36,6.71368101936682,1,1,2.23637464994871
2158,-0.465410922299064,1.41507021903892,6942.42,6.72660473161762,3,3,0.465410922299064
95,0.204447824687263,1.40152044877095,6899.97,6.72714184837831,3,3,0.204447824687263
1934,-1.01882675148376,1.46883200481594,7110.85,6.73423840492332,2,2,1.42758815823715
2728,-0.278698408374792,1.38393926275541,6844.89,6.74737381764465,2,2,1.03811020745904
2920,1.84678892767215,1.63483504423324,7630.92,6.74833852513856,2,2,2.10014983831451
138,0.560982910366702,1.38417227411691,6845.62,6.76468334559523,1,1,2.0771860354151
389,0.491352315468387,1.37016924887177,6801.75,6.77323125425977,3,3,0.491352315468387
2328,-0.0699722238993924,1.34037252202807,6708.4,6.7855431058508,3,3,0.0699722238993924
2123,0.5430785418202,1.31199301497211,6619.49,6.83517074310202,3,3,0.5430785418202
2084,0.182661977415786,1.29121989249768,6554.41,6.83677552754702,2,2,1.01654581696717
2092,0.250938679592292,1.29188062334467,6556.48,6.83828001486574,3,3,0.250938679592292
130,0.707557476417767,1.32188801799466,6650.49,6.84035962859599,1,1,2.12147061785797
2502,-1.23652379424105,1.38744400898726,6855.87,6.85062980357084,1,1,2.35138067818129
2961,1.6925399118354,1.48669408123987,7166.81,6.85121621083418,3,3,1.6925399118354
2325,0.943799174536806,1.32340418781263,6655.24,6.8673146438863,3,3,0.943799174536806
113,1.16432950240285,1.35269020482291,6746.99,6.87221642540792,3,3,1.16432950240285
88,0.228737398087095,1.2493799893946,6423.33,6.87997830047859,1,1,2.01303770389023
2538,-0.899206719087898,1.30366525275088,6593.4,6.8808974927415,2,2,1.34483185701887
696,0.56151746621799,1.26571951212764,6474.52,6.88277869991248,3,3,0.56151746621799
2301,-0.279680629891489,1.24120544012339,6397.72,6.8900281535014,3,3,0.279680629891489
2165,0.154880220015563,1.23335646837099,6373.13,6.89393837499358,3,3,0.154880220015563
82,-1.83532260742943,1.47592767956405,7133.08,6.8982570614939,2,2,2.09007393968289
