"ID","delta_Z","benefit.stan","benefit","score","cols"
2048,0.67291866441959,1.14548201342386,10823,5.36546146728055,"#04702E"
2315,-0.56279823288066,1.12854329171268,10741,5.36961068444301,"#084A91"
930,1.18010542709202,1.22418509844772,11204,5.37552899505969,"#04702F"
44,1.17855416945031,1.22026027268537,11185,5.37901804734617,"#04712F"
2609,-0.337911686462751,1.09859067405268,10596,5.3806091281775,"#084A92"
347,0.340834331120748,1.09817753449875,10594,5.38120577595423,"#05712F"
913,0.964432578384237,1.17316236353724,10957,5.3825238758217,"#05712F"
2945,-0.878203816989194,1.15064625784799,10848,5.38995791243782,"#084A93"
2166,0.129393535531525,1.07958625457186,10504,5.39054553301697,"#057130"
2255,1.16277109533528,1.19919015543489,11083,5.39615521998928,"#067230"
75,0.390517099561375,1.07917311501792,10502,5.40353542081573,"#067230"
595,0.824487522657103,1.11718195397958,10686,5.41453836404931,"#067230"
2310,-0.60637833401455,1.08743590609655,10542,5.41520002710736,"#084B93"
1859,1.15606745392613,1.17688061952262,10975,5.41650804788411,"#077331"
2706,0.173222826666839,1.05438474178206,10382,5.41696420878455,"#077331"
503,0.50939894895808,1.07483514970165,10481,5.41774451725136,"#077331"
1520,-0.337462332257108,1.04322997382592,10328,5.43583374454579,"#084B94"
2594,1.67111730209986,1.29008085729972,11523,5.44145861581265,"#087431"
271,1.31518249076397,1.17419521242206,10962,5.45529104602402,"#087432"
880,-0.0336983412900811,1.00604741397213,10148,5.46263512357912,"#084C95"
2114,-0.558599285115201,1.03414090363944,10284,5.46307113206532,"#084C95"
167,0.0281759653570128,1.00460142553337,10141,5.46404981720813,"#087432"
137,-0.36417172808295,1.00439485575641,10140,5.47630577992184,"#084D96"
927,0.431005912644151,1.00542770464123,10145,5.4801262539303,"#097432"
162,0.284668009757862,0.944076480882476,9848,5.53183147757154,"#097532"
65,1.47191260471355,1.12771701260482,10737,5.53997555675268,"#097533"
2622,-0.585925069691832,0.958123225716131,9916,5.54151843592676,"#084D97"
2477,1.09638682308308,1.02980293832317,10263,5.54818391195658,"#0A7533"
1887,1.28149991574837,1.0661592190691,10439,5.5523307861495,"#0A7633"
196,0.172698030977198,0.918461828538751,9724,5.5528029627292,"#0A7633"
2904,-0.238896716022315,0.920527526308407,9734,5.5531920832408,"#084E97"
2533,1.56811685852511,1.13990462944579,10796,5.55461580348615,"#0B7634"
2309,-0.110279998593938,0.905861072143855,9663,5.56381055831735,"#084E98"
49,0.106714618886582,0.904415083705096,9656,5.56518675355784,"#0B7634"
2080,0.40191617759882,0.917635549430889,9720,5.56547440211577,"#0B7734"
2643,-0.200599864485911,0.906274211697786,9665,5.56592044228058,"#084F99"
615,0.0640769656484424,0.899663978834889,9633,5.56928324574536,"#0C7734"
911,0.598597270574756,0.929203456940958,9776,5.57162414598294,"#0C7735"
2753,-0.203318028291579,0.900283688165786,9636,5.57200559958251,"#084F99"
2726,0.153046599234,0.898011420619165,9625,5.57266919146523,"#0C7835"
2937,-1.11873596477792,0.998817471778338,10113,5.58299712658557,"#08509A"
110,-0.0760752532269048,0.884790954893372,9561,5.58430585352093,"#08509B"
2253,0.734226873417913,0.932095433818476,9790,5.58495612402672,"#0D7835"
2690,-0.932327423063813,0.950893283522338,9881,5.59589900122059,"#08509B"
902,1.195626662813,0.994479506462062,10092,5.60314946788307,"#0D7835"
2586,1.09574729400004,0.96555973768689,9952,5.61104969571557,"#0D7835"
2650,0.172345997671685,0.850500371917096,9395,5.62072113481631,"#0E7936"
51,1.05189493763604,0.935400550249924,9806,5.63227682614496,"#0E7936"
943,1.103846554401,0.943663341328545,9846,5.6341073638597,"#0F7936"
2930,-1.43072189677184,1.0176153214822,10204,5.63559808419398,"#08519C"
120,0.412491579933055,0.843476999500268,9361,5.64020542843991,"#0F7A36"
2798,-1.21963095836959,0.949034155529648,9872,5.65268701640857,"#08519C"
501,0.954099900148292,0.895532583295579,9613,5.65412667701406,"#0F7A37"
1319,-0.000730243489653337,0.807946997862199,9189,5.66063164528824,"#08529C"
76,0.555704133960474,0.832941940875027,9310,5.66296809046577,"#107A37"
266,1.17567365549858,0.928790317387027,9774,5.66316719836403,"#107B37"
2027,1.68828002226064,1.05975555598317,10408,5.6661853227991,"#107B37"
2661,0.305800530065755,0.807533858308268,9187,5.66929814764427,"#117B38"
2654,0.116593758996867,0.798857927675716,9145,5.67091937537543,"#117B38"
612,-0.789433505953593,0.85029380214013,9394,5.67347594387974,"#09529D"
2079,0.720809170170792,0.839965313291854,9344,5.67457957443763,"#117C38"
1892,1.84162465383283,1.09941695316055,10600,5.67622040737163,"#127C38"
2649,0.174924393353546,0.794106822805509,9122,5.67716729088719,"#127C39"
2121,0.150545156420376,0.785637461949923,9081,5.68493480857513,"#127D39"
2610,0.203702892056335,0.786257171280819,9084,5.68597147747012,"#137D39"
2283,-0.25179473299745,0.77654839176344,9037,5.6975967244143,"#09539D"
2655,-0.577616358138287,0.799064497452681,9146,5.69886223481175,"#0A539E"
1529,-0.73550182177067,0.81063240496275,9202,5.70555150980583,"#0A549E"
2949,-1.13386645370064,0.875288745152958,9515,5.70706093282318,"#0A549E"
333,1.17380707601162,0.881898978015854,9547,5.70866115706951,"#137D39"
2924,-1.29751669135837,0.908753049021372,9677,5.70922145986009,"#0B549F"
2756,0.642770412830834,0.793073973920681,9117,5.71178663111664,"#137D3A"
2252,1.58076710153903,0.971756830995855,9982,5.71960436971496,"#147E3A"
2129,-0.678283265265108,0.784191473511164,9074,5.72471179596011,"#0B559F"
2049,0.914374194178121,0.813730951617233,9217,5.72829660970053,"#147E3A"
2585,1.13119281335893,0.848641243924406,9386,5.73265148276017,"#147E3A"
2948,-0.758976259879324,0.784191473511164,9074,5.73483233599087,"#0B559F"
2101,0.151269978609702,0.729657052392267,8810,5.74091483046631,"#157F3B"
1231,1.83089106748736,1.02505183345296,10240,5.74318254246692,"#157F3B"
382,0.16074440735766,0.726351935960819,8794,5.74447611017021,"#157F3B"
2644,-0.329975510612669,0.731722750161922,8820,5.74633786285534,"#0C56A0"
2330,0.890112940470747,0.788322869050474,9094,5.7495744338938,"#167F3B"
630,0.70775468020337,0.762088507375854,8967,5.75021267602049,"#16803C"
1239,1.59260172089613,0.940358224897096,9830,5.75305142627915,"#16803C"
2566,0.769894875714252,0.766633042469095,8989,5.75368761887825,"#17803C"
2119,0.515685812924252,0.73461472703944,8834,5.75710634857048,"#17813C"
420,0.18694489641133,0.703009551163715,8681,5.76859903318177,"#17813D"
2641,-0.537510070944226,0.72490594752206,8787,5.76876872216204,"#0C56A0"
1992,1.26084085641485,0.835007638644682,9320,5.77294044636757,"#18813D"
906,-0.653970146449428,0.729657052392267,8810,5.7760624508991,"#0C57A0"
2318,0.0326637034529291,0.692061352984543,8628,5.77660959187448,"#18823D"
1559,1.51112798154507,0.890368338871441,9588,5.77926789912716,"#18823D"
2303,0.983650132249505,0.77055786823144,9008,5.78230125445788,"#19823E"
1460,1.34979852972864,0.845129557715992,9369,5.78317690872225,"#19823E"
2122,-0.116200562625858,0.686070829452543,8599,5.78367518464643,"#0D57A1"
1523,-0.312358633378179,0.686483969006474,8601,5.79052555403324,"#0D58A1"
2322,-0.519538885243029,0.699704434732267,8665,5.79222148595679,"#0D58A1"
1225,1.02317807131394,0.761262228267992,8963,5.79830608777692,"#19833E"
2258,1.44917715618729,0.845336127492958,9370,5.80697600220455,"#1A833E"
2668,-0.239639053003342,0.661902165547577,8482,5.81161922739757,"#0E58A2"
696,-0.278858461236551,0.662315305101508,8484,5.81295582687496,"#0E59A2"
2669,-0.310667430720786,0.663761293540267,8491,5.81312464755465,"#0E59A2"
144,-0.704519993903293,0.694540190308129,8640,5.81686065956303,"#0F5AA3"
34,1.129303989191,0.757337402505647,8944,5.82182131903937,"#1A833E"
2614,0.319181478588584,0.654465653576818,8446,5.82286751730524,"#1A843F"
100,-0.864082644609049,0.705694958264267,8694,5.82730354789877,"#0F5AA3"
72,1.16746791194784,0.747008913657371,8894,5.83946409834695,"#1B843F"
1998,0.980111289882652,0.705901528041233,8695,5.8454311330038,"#1B843F"
313,0.622344320441199,0.653639374468956,8442,5.84814762158475,"#1B843F"
1238,0.553146699356048,0.644756874059439,8399,5.85003168542854,"#1C8540"
2317,0.00919186988028875,0.615630535507301,8258,5.85295527830708,"#1C8540"
2660,-0.233742693644281,0.619968500823577,8279,5.85327905475185,"#0F5BA3"
2769,-0.569097122803902,0.638766350527439,8370,5.85752356830161,"#105BA4"
2269,1.98795539980847,0.958123225716131,9916,5.85807861504524,"#1C8540"
113,-0.898359296897602,0.679254026812681,8566,5.85861147323132,"#105CA4"
2936,-0.846910565352447,0.668305828633508,8513,5.86177632481139,"#105CA4"
876,0.0819757494554589,0.604888907105094,8206,5.86426268099561,"#1D8640"
2299,-0.0583909053232809,0.602823209335439,8196,5.86604600685807,"#115CA5"
81,2.38647575995412,1.10933230245489,10648,5.86658225786048,"#1D8641"
2620,0.0324173878121494,0.599311523127025,8179,5.86935659679241,"#1D8641"
1566,0.790767207804729,0.647235711383025,8411,5.87480601873648,"#1E8641"
2803,-1.16843676943573,0.710859202688405,8719,5.8750810289597,"#115DA5"
380,0.0732220983338847,0.590635592494473,8137,5.87839905320419,"#1E8741"
617,0.457193335772941,0.603856058220266,8201,5.88251614464282,"#1F8742"
2774,-0.544985345726797,0.609846581752266,8230,5.88402496955905,"#125DA6"
99,-0.2233034623421,0.587330476063025,8121,5.88548586653,"#125EA6"
267,0.964732130831648,0.658597049116129,8466,5.88953255020731,"#1F8742"
78,0.603762850170071,0.607987453759577,8221,5.8916091279309,"#1F8842"
1595,1.1185155319157,0.670371526403163,8523,5.90510645269157,"#208842"
686,1.15227453432197,0.676568619712129,8553,5.9055157411038,"#208843"
112,-0.278737674335189,0.568945765913094,8032,5.90621386520189,"#125EA6"
358,-0.86542781470344,0.62533931502468,8305,5.90697982032781,"#135FA7"
2752,-0.198011716363671,0.563368381935024,8005,5.90852911583629,"#135FA7"
2645,0.291998747761551,0.560269835280542,7990,5.91551989948977,"#208943"
2320,-0.0202591681493436,0.544777102008128,7915,5.92383613671806,"#1360A7"
2233,0.965951881810014,0.618935651938749,8274,5.92886039737344,"#218943"
2657,-0.069258525083823,0.5377537295913,7881,5.93122924357857,"#1460A8"
2947,-0.233749778886401,0.540232566914886,7893,5.93295251963738,"#1460A8"
2787,-0.90688640006062,0.596006406695576,8163,5.94218369471814,"#1461A8"
1938,1.34730235761784,0.677601468596956,8558,5.94564039725809,"#218943"
2099,0.529867685205064,0.543950822900266,7911,5.94827487715402,"#218944"
944,-0.066395733281739,0.519988728772266,7795,5.94896039678003,"#1561A9"
2672,-0.321036528017918,0.526805531412128,7828,5.95043961434429,"#1562A9"
2918,-0.408348458374687,0.530110647843576,7844,5.95249107813795,"#1562A9"
838,0.256297188887527,0.515031054125093,7771,5.95906172001697,"#228A44"
2296,-0.835151022395491,0.556964718849093,7974,5.97031455312889,"#1663AA"
2943,-0.683566779666759,0.536720880706473,7876,5.97111375685679,"#1663AA"
2257,1.22510184625044,0.622653907924128,8292,5.97291469827806,"#228A44"
2273,1.26843534259298,0.631123268779715,8333,5.97367666652586,"#228A44"
879,0.548172415431741,0.516683612340817,7779,5.97708515031555,"#238B45"
2623,-0.181820580395919,0.491068959997093,7655,5.98027425562914,"#1664AA"
2802,-1.24232066016871,0.614184547068542,8251,5.98475482400171,"#1764AB"
1583,2.34456115549856,0.959775783931855,9924,5.9869754830511,"#238B45"
2254,0.861335173592143,0.543537683346335,7909,5.98732061096274,"#238B45"
125,-0.194535115542383,0.481360180479714,7608,5.99037797362594,"#1764AB"
73,0.632354442060516,0.510693088808817,7750,5.99134975258231,"#238C45"
2637,-0.156314254027044,0.47598936627861,7582,5.99462757998892,"#1765AB"
539,-0.936279948905414,0.544983671785093,7916,5.99713239552699,"#1865AC"
2692,-0.695753055352749,0.510279949254886,7748,5.99878279973638,"#1866AC"
1594,1.37067612829693,0.628024722125232,8318,5.99923516815943,"#248C45"
2107,-0.583413845011076,0.497266053306058,7685,5.99974542773788,"#1866AC"
687,0.413761888317314,0.4778484942713,7591,6.00500175291907,"#248C46"
2538,1.11935389755519,0.566053789035576,8018,6.00772438160846,"#248C46"
1504,0.207481245247745,0.462562330775851,7517,6.00959897545975,"#258D46"
1912,1.14490580468594,0.568326056582197,8029,6.01030692486498,"#258D46"
109,-0.274275178008228,0.459257214344403,7501,6.01557730744732,"#1967AD"
2677,-0.798122842414901,0.505322274607714,7724,6.01642967438211,"#1967AD"
126,-0.671869501265958,0.489416401781369,7647,6.01679226599045,"#1968AD"
2489,1.04427224601891,0.540439136691852,7894,6.01941375661986,"#258D47"
2297,-1.12516726242404,0.554899021079438,7964,6.01976805897327,"#1A68AE"
2760,-0.66132055674566,0.481773320033645,7610,6.0232202592709,"#1A68AE"
483,0.425344782414718,0.457811225905644,7494,6.02579808505888,"#258E47"
673,0.604321648580189,0.4718579707393,7562,6.02709406869921,"#268E47"
2235,1.08197443139824,0.532589485167162,7856,6.03379112952206,"#268E47"
2670,0.210440262926442,0.436534538878196,7391,6.03571376159455,"#268F48"
2747,1.29911837762964,0.572870591675438,8051,6.03714182638783,"#278F48"
693,-0.152889850591311,0.431990003784955,7369,6.03852441732729,"#1B69AF"
2492,0.950261193464149,0.504909135053783,7722,6.03890302752103,"#278F48"
846,0.833434661883216,0.48611128534992,7631,6.04024241725473,"#279048"
1524,-0.366079145392531,0.438600236647851,7401,6.04108044604019,"#1B69AF"
1999,0.60756744989726,0.453679830366334,7474,6.04550621268205,"#289049"
1834,2.40055547198348,0.918668398315717,9725,6.0468313832094,"#289049"
1941,0.955255921519925,0.488590122673507,7643,6.05580515020872,"#289049"
2467,1.07733619940311,0.509040530593093,7742,6.05613302695326,"#289149"
2106,-1.01562557323549,0.496439774198196,7681,6.05788225475365,"#1B6AAF"
1240,1.62662437945835,0.631123268779715,8333,6.05985078774261,"#299149"
694,-0.199126992517823,0.408027909656954,7253,6.06382108752129,"#1C6AB0"
1910,1.35815848013126,0.558204137510886,7980,6.06441429136269,"#29914A"
2634,0.0484927596356369,0.400797967463161,7218,6.06797439878995,"#29924A"
274,1.30426167362702,0.541885125130611,7901,6.06850838439817,"#2A924A"
2308,0.791264047493574,0.451614132596679,7464,6.06876924485482,"#2A924A"
103,-0.549343516627576,0.422694363821506,7324,6.07079026558729,"#1C6BB0"
892,0.878963866813211,0.460703202783162,7508,6.0718320316165,"#2A934B"
2343,0.312582696828857,0.403276804786747,7230,6.07335111461848,"#2A934B"
2786,-1.14125051284587,0.502017158176265,7708,6.07472700003652,"#1C6BB0"
2942,-0.661973988219932,0.427858608245644,7349,6.07688304413689,"#1D6CB1"
2946,0.0140737176896653,0.389230059953092,7162,6.07936482643152,"#2B934B"
627,0.594619083124809,0.416290700735575,7293,6.08142751512877,"#2B944B"
2077,-1.12423366397381,0.488176983119576,7641,6.08515445844496,"#1D6CB1"
2312,0.640732770330664,0.416910410066472,7296,6.08549310378381,"#2B944C"
