WADOE_ID	AWM_Imperv_SQ	AWM_Imperv_MG	AWM_Imperv_UG
1587	7.8989867184	6.8518438054	13.7653456080
1588	4.6242436659	7.5856011761	13.6608678814
1589	4.1860338058	4.6665014510	8.5752947139
1590	11.9165370934	8.5625217748	32.1499737552
1592	1.7832128976	0.8202014522	3.7106229462
1593	13.5764573002	5.4162503921	22.2122140261
1594	17.1997544510	9.0781423097	21.2264753482
1595	5.9828978818	5.7924100966	11.1888396116
1596	19.8586329936	14.4234355596	23.2462645392
1597	13.5502656047	12.9262422809	17.1834896044
1598	16.2242845832	11.9727308269	29.4140780540
1599	12.2099071393	5.8525005020	38.0729074419
1600	27.5229560943	9.0721765511	33.3198251972
1602	11.3379447960	23.9676501099	18.8471829691
1603	4.9122585085	5.0320074192	12.5038252278
1604	9.0983886263	6.6971134967	25.6753919075
1605	1.7969655516	2.0362789514	8.7392429226
1606	3.0744780755	2.0850677535	5.1132158097
1607	1.2795448379	1.6473704184	4.6031170236
1608	2.0547417045	1.2238752031	4.6542936364
1609	3.4376933059	1.6870839022	8.6453219692
1610	1.1397197348	1.3381094488	1.1865933781
1611	8.4357929749	2.4518790844	12.5642299330
1612	19.3953283996	9.4904112899	33.5513260976
1613	25.3982107960	9.6701162901	53.4012011271
1614	1.8253885809	1.6436648881	8.2223881111
1616	1.0650670591	1.3410768574	1.2768066110
1617	18.3737411739	13.0428035423	35.9101215276
1618	4.8768155720	7.0748629308	11.4615864250
1620	1.1441387274	0.6952187068	3.0138388871
1621	0.5029161466	0.5029161466	0.5029161466
1622	0.8164358108	0.7409126906	0.8884817318
1625	22.6714099328	22.6714099328	22.6714099328
1626	1.8249206971	1.8249206971	1.8249206971
1627	0.9698703121	1.5824063260	1.8507710712
1629	2.1714147713	1.1241887673	6.6094442381
1630	2.5313432644	0.6447791914	0.6909653722
1631	8.0431965844	8.2966993304	10.0725618381
1642	0.4523815101	0.3980386251	0.4587139087
1646	0.6747257460	0.6747257460	0.6747257460
1663	1.1159129033	1.1159129033	1.1159129033
1665	1.8555241228	1.5760746741	1.8815347768
1669	11.1694093944	10.2127196873	13.2094244993
1682	8.2615518663	29.5225952874	26.3830983398
1683	11.4172285446	13.2379197735	22.2109490112
1830	0.2605212347	0.2605212347	0.2605212347
1834	0.2779386775	0.2779386775	0.2779386775
1838	0.2651793464	0.2651793464	0.2651793464
1842	0.9047563870	0.9047563870	0.9047563870
1848	0.2866522207	0.2866522207	0.2866522207
1856	0.4513241189	0.2342404098	0.3453398581
1857	5.7799529425	1.4723670590	7.1779799325
1859	0.4785127066	0.4785127066	0.4785127066
1860	4.5894048396	1.9961306403	6.2946598115
1861	0.2660588345	0.2660588345	0.2660588345
1862	0.2635502774	0.2635502774	0.2635502774
1868	3.6779101904	3.6029450201	6.4359600557
1873	0.3603330085	0.3077176885	0.7440898931
1876	0.2820637946	0.2820637946	0.2820637946
1877	0.2868928513	0.2868928513	0.2868928513
1878	0.2598874209	0.2598874209	0.2598874209
1880	0.4627519197	0.4627519197	0.4627519197
1885	0.2508491351	0.2508491351	0.2508491351
1886	0.2634795584	0.2634795584	0.2634795584
1887	0.4553317317	0.4553317317	0.4553317317
1888	0.2448767023	0.2448767023	0.2448767023
1889	0.2648136595	0.2648136595	0.2648136595
1890	0.2248063826	0.2248063826	0.2248063826
1891	0.2574012646	0.2574012646	0.2574012646
1892	0.9592200298	0.5924500906	1.4805792154
1894	0.3717171523	0.3322776010	0.4187294582
1895	0.4038092267	0.3996141234	0.4096305445
1909	0.3114946943	0.3114946943	0.3114946943
1910	0.3830912994	0.3830912994	0.3830912994
1911	0.3419072680	0.3419072680	0.3419072680
1912	0.4584837169	0.4584837169	0.4584837169
1915	3.8457225252	2.6527043268	6.1279089666
1917	1.2998047016	1.2082404172	3.0279740544
1918	5.8330397677	4.7559352057	15.5456479118
1919	1.8586776896	0.7930596520	1.0292223593
1927	0.2209646877	0.2209646877	0.2209646877
1928	0.2748178748	0.2748178748	0.2748178748
1930	0.2078881918	0.2078881918	0.2078881918
1932	0.2749476821	0.2749476821	0.2749476821
1933	0.2742757122	0.2646110718	0.3235432962
1934	0.3137000197	0.3137000197	0.3137000197
1935	0.5531347978	0.4470864090	1.1749166237
1936	4.0751916072	3.5103716133	9.0565144765
1937	1.4961069237	1.6238194482	7.9760291897
1938	3.5688713915	16.4228070050	8.4862623545
1939	4.7190566574	5.2111974527	17.5944098836
1940	3.5767884201	4.0403172850	12.8720851480
1941	12.0406956255	18.3889712253	24.0939915503
1942	10.1296133037	28.1790163134	35.8301182143
1943	13.6226139889	4.3138779677	21.6798903718
1947	0.2797732260	0.2797732260	0.2797732260
1950	0.2752186500	0.2752186500	0.2752186500
1952	0.2284864872	0.2284864872	0.2284864872
1953	12.0422073205	5.0041909132	17.9309105150
1986	0.2900540056	0.2900540056	0.2900540056
1987	0.2681475478	0.2681475478	0.2681475478
1988	0.3259552348	0.3259552348	0.3259552348
1989	0.9009987874	0.9009987874	0.9009987874
1992	0.6781196643	0.6287191162	0.7349907211
1993	0.5068594575	0.4848574254	0.5536975606
1994	0.6631559617	0.8094707132	0.8094707132
1997	0.2531862628	0.2531862628	0.2531862628
1998	0.3884940845	0.3884940845	0.4218233799
1999	2.7228443653	2.0767434782	4.1702957414
2002	0.8341757454	0.4247080026	1.4372900515
2003	0.2556995858	0.2556995858	0.2556995858
2004	0.2705675723	0.2931505391	0.3104121210
2005	2.0233082154	2.1167847578	4.6478483201
2007	0.4050339643	0.3645898796	0.3257194357
2008	0.2264660546	0.2264660546	0.2264660546
2009	0.3350436854	0.3549784177	0.5432408378
2010	12.9050463274	13.4831928555	15.8671844917
2011	15.9904475548	23.4164634404	34.5418423594
2014	25.1149246769	17.7338086665	31.2941742100
2018	0.2087010894	0.2087010894	0.2087010894
2019	16.3299371971	14.9097764284	38.2509415494
2020	13.2716715303	6.6603271437	16.1139231779
2024	13.4743773018	19.2506186083	34.4041377806
2025	17.8430344957	7.4200427934	29.0692990290
2027	10.4167560204	9.9498104866	20.2647187576
2029	0.2842987904	0.2842987904	0.2842987904
2030	0.3741034455	0.3741034455	0.3741034455
2031	0.2548341569	0.2548341569	0.2548341569
2035	5.0433339681	2.0947830960	7.5102355894
2036	5.2055215409	2.4652142602	4.8736574256
2037	7.1693333482	17.0409312642	23.7405487209
2038	2.4943406965	0.9199426013	1.2705107072
2039	7.7873897929	36.7978871720	37.8522515000
2040	20.8241361136	10.6606724894	20.9734857644
2041	9.6746514648	13.1235609262	39.3098417581
2042	24.2496255840	2.4448220790	42.9542697656
2043	7.9706838104	7.6807011349	26.7276866815
2044	28.3091842945	5.0872025716	36.1801875859
2045	30.8294571163	6.4668922102	35.9531131156
2046	10.6149202675	10.6472459027	7.6967499815
2047	23.4555977310	6.1351000775	19.9944417620
2048	11.9626081189	6.6715121371	22.9223350445
2049	16.0117793301	5.9612303707	26.9470840167
2050	7.8236017891	7.6228246993	13.6001810992
2063	0.3893403359	0.3893403359	0.3893403359
2064	0.4050061401	0.4050061401	0.4050061401
2065	0.6442151883	0.4123803225	0.8414042373
2069	0.2214332320	0.2214332320	0.2214332320
2070	0.2535659144	0.2535659144	0.2535659144
2073	7.8262537598	12.8775561587	18.6523526029
2074	7.6652928199	4.7581500176	10.8818640213
2075	14.0942943185	2.6495576541	14.5364072362
2076	8.4073991726	7.6687424166	15.3117861826
2077	37.2066587884	42.3486473655	32.2882433250
2078	14.2939607011	10.2488501852	12.1224208859
2079	6.2941319180	6.0856840174	11.3616569157
2080	11.1234724656	6.4273138306	14.6320764393
2081	19.0723645085	15.2789624892	33.5734110754
2082	15.7985162852	11.5092777972	21.4847722864
2083	18.9694503572	11.4378924793	27.6262971707
2084	18.7838519944	12.6236791950	28.5081419274
2085	10.9528802689	6.3347577881	15.2890453525
2086	11.3659918410	17.9733961837	26.9445948790
2087	11.5818958617	10.5761514876	19.9840101293
2088	16.5431290925	10.7757425255	29.9205881484
2089	12.7393592550	10.1990585595	23.3229372389
2090	20.0126590361	26.9831478718	28.0579548780
2091	17.9613830491	18.0733392823	26.3643929655
2092	8.7329586969	5.6099284179	10.2675788113
2093	18.7226072959	23.6327117109	22.2436451478
2094	23.3594559711	21.9467291641	37.2500001368
2095	12.1961665790	7.2439594584	16.5848346267
2096	13.4455125276	13.4116872715	21.3178531935
2097	7.2425026254	9.4674258606	13.8504601972
2098	15.5859148381	12.0836682006	22.2148648500
2099	10.2631158419	7.2104725727	21.0494387983
2100	12.3002863092	6.9005591312	18.7154342854
2101	8.8331752571	6.7967493287	12.7148527750
2102	10.1585462219	9.3616933661	10.8667205002
2103	11.2538640469	10.0492272240	14.2583190278
2104	32.1121299077	30.2525396616	38.0439753266
2105	42.7362657005	40.4014809146	47.7342208623
2106	35.8485998014	34.6785799940	41.8130573770
2107	20.9769928426	22.6031791752	39.5744492594
2108	39.5001410703	34.8758450114	32.6735933043
2109	18.8538451626	10.5460804896	23.7411987819
2110	17.8582370142	4.9890276018	20.0452699919
2111	9.6142177856	8.8290867839	13.6687072101
2112	6.4455895228	11.6754964563	10.9237102674
2113	12.3465812607	8.2115577237	25.8148687467
2114	6.9176216667	6.3183576761	8.2992228900
2115	4.5058612481	4.4874652885	4.6032670157
2116	3.2741195073	2.9609513152	11.9683692505
2119	5.2381209215	3.6181100008	7.4468494360
2120	8.6362106171	5.8857174925	17.0933977090
2121	7.7845819183	6.5330063274	16.2828917626
2122	11.8504292599	8.1796815328	27.7952771855
2123	6.3750831642	5.6096092750	11.8957231731
2124	3.8504816828	3.4582975899	7.1014955557
2125	4.0821227321	4.2194238521	5.3112128750
2126	9.7570176083	9.8314352324	10.2819622894
2127	2.9041265950	3.1427240135	6.7208202315
2128	16.5444131844	15.9141418496	30.1307286473
2129	21.1596225997	17.6356344879	31.8495889664
2130	13.9008357386	26.8016595412	30.1797476159
2137	19.3656714081	24.8390101858	27.3235150927
2138	13.4962801594	21.7468143212	24.7735735177
2147	6.0348662061	5.3313927390	6.3482025027
2148	4.4340301252	7.2929226258	5.4422020188
2149	7.6072740916	6.6474801163	9.8080691717
2152	6.4273802979	5.7149658924	8.1120515056
2154	3.6397937016	3.5549929418	3.6352429529
2155	1.1843853456	1.3947066898	2.1544835041
2156	0.0006766178	0.0006766178	0.0006766178
2157	4.5634467266	2.1515667168	7.8554074908
2158	5.0543577183	2.6380137646	8.6387502427
2159	9.4104753932	8.2530385815	16.9425271518
2160	11.4960177429	8.4540353341	17.7115465384
2161	5.6478726505	5.7768993271	13.0456076989
2162	5.7706123714	4.8111012957	9.7065354741
2163	13.0257841143	8.5031636070	19.6036857457
2164	15.0748467859	10.9322697442	21.8054806615
2165	17.2159167172	9.7127692224	21.9158552375
2166	7.6379270314	6.8609428649	13.6119985050
2168	0.0048723309	0.0147758505	0.0287535939
2204	2.9278639262	2.9278639262	2.9278639262
2206	2.2290870040	0.9305460934	3.1425070314
2207	0.0000000000	0.0000000000	0.0000000000
2209	0.1099986330	0.1099986330	0.1099986330
2233	1.3713023082	0.5514388972	2.4672074389
2235	8.1710223152	1.9285689374	17.7616994114
2238	1.5222572204	0.3843567651	1.0890755225
2242	0.2729111441	0.2729111441	0.2729111441
2243	4.5639651658	6.1772681509	27.2968004639
2244	16.5211494374	19.6502957553	12.4110979053
2245	8.9265124619	4.9569960601	10.3221609525
2246	23.7304081657	23.2689806598	22.7200626783
2247	28.8781684682	25.8850741760	32.0727814892
2248	0.5640287716	0.3738088524	0.5890866386
2249	1.8986943424	0.3691195494	0.4463763407
2250	0.4829567372	0.7932441416	0.9321507469
2251	0.4734763347	0.8510437725	0.9717850114
2252	0.9671044120	0.6312328179	1.5707652755
2253	0.4610974091	0.4038645743	0.4378628737
2254	0.9190132471	0.6950231371	1.2576634206
2255	3.2935318022	1.7551923547	5.9924276424
2256	6.2996722318	6.1322497516	10.3259249034
2257	10.1810047549	6.3725235194	15.6265254250
2258	15.7938773199	24.1411098344	35.0001762746
2260	0.2690983778	0.2690983778	0.2690983778
2261	16.2488305250	13.6123212518	27.2766422364
2262	9.0310193857	9.0696437002	17.5042410287
2263	0.2619099748	0.2619099748	0.2619099748
2264	2.5243844449	1.5085467049	4.6575954228
2265	0.4717338803	0.2932948940	0.4717338803
2266	5.0068094207	4.2454104379	8.8708846397
2267	5.0551328839	3.3000832205	8.4199757493
2268	1.2975391785	0.8400428475	1.6185330713
2269	1.7263971689	1.6033752888	2.3322794123
2270	8.4284253878	5.0886535485	18.8187457515
2271	0.9518220984	0.9246060503	1.4845391310
2272	16.1682699676	3.7930506788	37.5324217895
2273	9.2006135617	12.5811049530	14.2610375088
2274	3.4026911327	2.9980144034	5.6791481598
2277	0.6455679659	0.3610445527	3.4120245187
2281	0.3296171336	0.3296171336	0.3296171336
2282	3.3377301192	1.7727198434	13.7454905283
2283	10.2299766817	10.0338097947	7.1376364113
2287	3.5125652124	3.5125652124	3.5125652124
2288	17.9405688440	11.9483460315	11.5304176591
2289	8.4617348966	9.4679703822	8.8097442793
2290	3.4242566615	3.5549775525	4.2113647621
2291	2.7551881069	4.6732499908	8.9923427414
2292	3.7114614068	3.6836272451	3.5178017132
2293	4.9248946845	3.4411023895	8.9414298157
2294	4.3282916581	4.3278570149	4.4030358452
2295	13.0749244519	10.2152802970	19.8952846248
2296	24.8001276162	23.3524817582	19.6398282135
2297	30.6110054715	22.8667657897	35.3064304056
2298	12.4967212108	14.9277053550	13.0095526662
2299	4.8846915769	4.8846915769	4.8846915769
2300	5.2031839265	5.9356460766	5.8400805632
2301	9.2676067004	9.1319069378	16.5637537141
2302	6.4186128222	6.1789465720	11.6103948625
2303	16.2408322185	14.1870345306	25.8929289217
2304	1.8956953730	1.8273748657	2.4548597969
2305	1.6458326535	1.6960882363	1.7995625725
2306	8.1843921698	2.6349704430	11.2142530785
2307	6.1542104017	4.8600484910	11.4990457304
2308	16.3013914311	12.2208031176	20.3982296428
2309	7.2970266483	6.9661257595	11.7644591118
2310	15.2468317957	20.3415455901	25.3165218046
2311	14.7847315175	11.7529615448	20.7938819262
2312	27.1574525875	5.3031632336	22.2457719001
2313	13.6030480323	5.5157121854	16.1644186261
2314	6.6145430951	5.4404309845	10.4651725409
2315	6.9480573571	6.8991809817	7.7212515530
2316	6.0050755608	6.0050755608	6.0050755608
2317	3.6590495328	3.6590495328	3.6590495328
2318	4.2355348946	4.2355348946	4.2355348946
2319	4.3972879767	4.3972879767	4.3972879767
2320	3.0338821324	3.0338821324	3.0338821324
2321	3.1735712598	3.1735712598	3.1735712598
2322	9.8028209550	5.7192361357	7.8386030661
2323	5.3438190421	5.3438190421	5.3438190421
2324	16.1213971663	15.7490294387	17.0383661476
2325	6.2812316209	4.1738991636	5.8629648630
2327	4.1096061770	3.4672506615	7.0739547525
2328	3.4979283460	3.3505005501	3.7127344927
2329	5.0844046649	4.2721926427	6.9949594719
2330	4.2276519386	5.5534080204	7.6071013912
2331	7.6006554332	3.1512512704	12.1982915959
2332	0.0000000000	0.0000000000	0.0000000000
2342	6.3871607478	7.0473249967	11.2981187355
2343	5.5142934065	5.2698398162	7.1425462495
2350	8.5393202847	7.9073669142	11.0502989427
2352	8.5895297562	8.8845521983	11.7089891684
2412	9.8073052302	11.1932303831	12.0056755244
2414	11.3112679307	11.4068438357	12.2049203922
2449	6.7187705712	6.2164743462	8.5475703241
2451	2.9156553489	3.8902479364	5.5430804496
2458	10.1380162552	7.5919137358	25.2015458790
2459	0.3268027931	0.3268027931	0.3268027931
2462	3.4562770547	4.2298884071	5.3284294212
2466	0.2955989929	0.2221620016	0.5837328088
2467	0.3979515440	0.5676737688	0.7462913525
2468	2.1420654947	1.2303765182	5.7445106730
2469	1.4438213917	4.6493749818	4.3782661197
2470	0.5993138071	0.5993138071	0.5993138071
2472	19.2984924114	11.6056037624	22.4489900831
2473	0.2556522577	0.2556522577	0.2556522577
2474	0.2730391013	0.2730391013	0.2730391013
2475	4.3339594594	3.0496261456	10.1290362609
2476	0.3297593884	0.3874207739	0.7811703996
2477	0.8927627758	0.4747807981	4.2082812254
2479	7.6423721236	9.7059862373	13.7731589479
2480	1.7115659740	2.7120800348	4.1825225901
2482	10.7281345519	5.2285468945	17.2236876166
2483	3.0862706485	2.4389869465	5.1190771659
2485	6.1746718426	1.1805633178	11.1194283393
2486	5.6908369991	1.4783945119	8.1138289622
2487	4.0748782705	1.4348795868	7.1433398761
2488	2.4849616886	0.4173258942	1.5603024271
2489	5.2835389747	4.3040131579	8.1526687832
2492	4.2662308727	1.3927018482	6.0529410317
2494	0.3299907234	0.3238063896	0.3782672932
2498	0.2658833336	0.2658833336	0.2658833336
2502	18.8520888048	9.1927104611	39.7303841262
2530	0.2451127299	0.2451127299	0.2451127299
2532	0.2772439595	0.2772439595	0.2772439595
2533	17.3405618435	20.2887495177	31.1869446042
2534	12.5163007054	7.3771631252	21.0310967230
2536	20.3285563948	2.4852779970	13.7153138680
2537	26.2081658123	12.1597672017	31.5948427233
2538	21.2150509772	13.2903437535	31.0704098062
2543	15.4910049491	6.4790672067	17.9765390895
2549	3.8112122332	3.7126758825	2.9704099648
2554	13.8468467031	8.4281811511	13.6591196960
2556	11.1528773603	13.0094520086	12.2433696865
2557	10.1089096567	5.3277254574	14.1858039734
2558	4.3444795523	2.9144950391	8.4345701899
2559	13.4565307064	6.8481662024	20.0818422584
2562	3.1245352845	1.4491564930	2.4668934408
2563	7.7664507189	6.3482139867	7.4933464599
2564	1.2921027307	0.7464590483	1.5718608404
2565	3.7302354340	2.5876928583	4.2265392877
2566	4.9305357022	3.8480623642	8.5152494238
2567	1.8366173754	0.7941935941	1.9030632772
2568	9.9286443745	10.2301558290	14.1596797938
2570	14.4484537547	5.7559488684	34.5772452407
2571	6.3314486347	4.7911761400	26.5439978353
2573	2.7356134186	1.3391047965	4.9313701993
2574	2.6794799232	3.3485124138	5.7586703978
2576	11.7957299644	7.6856599229	19.5986163331
2578	1.1375207140	0.6133101356	1.0545614568
2583	0.6982573765	0.4992081354	1.0081311028
2584	0.2347096280	0.2347096280	0.2347096280
2585	0.4931145552	0.3073239538	0.4799108072
2586	1.6940152595	0.6080674105	2.6349515847
2587	2.3835692753	2.7359845727	4.2251117848
2589	0.2379813966	0.2379813966	0.2379813966
2592	0.2419743301	0.2419743301	0.2419743301
2593	0.3677516256	0.3141989318	0.4567796473
2594	1.0890992066	0.6415813794	1.9173499072
2595	3.7266305740	2.7837540556	4.8269789453
2600	0.3122122655	0.3122122655	0.3122122655
2601	16.0004376774	10.9450365189	18.6120395202
2604	9.1336660904	9.0816493665	6.9839499774
2605	4.9531131473	4.9531131473	4.9531131473
2606	10.6305071743	10.7078555724	10.7483070292
2609	7.5060373206	6.4933856225	10.5235004474
2610	2.2267944755	2.1827985821	2.3016751764
2611	5.7150914644	7.5104342263	7.2004234388
2612	8.3496616262	8.7717232307	6.7618440615
2613	5.1262814071	2.0146690416	14.9417894572
2614	3.4971639080	4.2914203944	8.3452446490
2615	11.9663055090	12.1103343272	20.5201036487
2616	6.8709754263	7.1734116348	4.9744803790
2617	3.3469093549	3.3020317023	4.4626398448
2618	4.8002090784	4.7419334707	4.7839556622
2619	3.6918371647	3.3515314633	3.5941532282
2620	3.2837270821	3.2258509853	3.3152174585
2621	2.2735117668	2.2846094511	2.0823004257
2622	13.5918832502	13.7968226782	12.2520062663
2623	4.0336017398	3.9431487817	4.0815054979
2624	10.0295218092	10.5015733967	14.9381762908
2625	9.7000409305	6.7149209780	15.7342890841
2626	11.9553397896	9.6176017360	27.7328795474
2627	6.3491271901	5.0724638176	8.7215965662
2628	7.1499423451	5.8227928909	8.3767233864
2629	14.8076514286	16.5009948968	11.2041894382
2630	2.7610306766	2.7610306766	2.7610306766
2631	4.9836122248	4.9836122248	4.9836122248
2632	1.4555746420	1.4555746420	1.4555746420
2633	4.3412266830	4.3412266830	4.3412266830
2634	3.6876644895	3.6876644895	3.6876644895
2635	5.9959652211	5.9959652211	5.9959652211
2636	2.5664973015	2.5664973015	2.5664973015
2637	4.6883451282	4.6883451282	4.6883451282
2638	5.2799701404	4.9688984273	4.9151708112
2639	7.0158383979	6.9309460972	6.8416940285
2640	25.5475830260	22.9616897232	22.1276976181
2641	20.5297845134	20.1968221759	19.1021382980
2642	34.3538488466	32.9697699844	32.4240785774
2643	5.7910054306	5.6501799812	5.8939258800
2644	6.5035573058	6.5035573058	6.5035573058
2645	10.8028035924	7.7202837214	17.2106048721
2646	13.3166603028	12.4677525830	12.9679321493
2647	18.0235901181	16.9854642212	13.8205968229
2648	20.5214254694	8.6664500029	35.0669806469
2649	11.0882713531	8.1960146161	10.8920355053
2650	7.8997812910	2.5125262135	11.0958862536
2651	11.0872619279	11.4201261287	7.5522955558
2652	2.4680093534	2.5301274453	2.4566345016
2653	6.6408762820	3.1893474805	4.5823668872
2654	6.2983598782	2.4578221387	6.9848389297
2655	10.0868896777	10.0868896777	10.0868896777
2656	23.3782006990	27.7500702120	28.7866140332
2657	2.8100302402	2.7413884185	3.0216533481
2658	4.7979689259	4.2697967229	4.8763782701
2659	14.3574621257	9.1794105757	20.8141813547
2660	11.9470825133	9.4152451880	15.9331286527
2661	2.4034805630	2.0926343361	2.3537233286
2662	5.1824508161	1.8911006352	10.2526307560
2663	6.3204412581	6.9791472626	10.3743500598
2664	4.5224706015	4.5224706015	4.5224706015
2665	17.5606592318	17.5903898569	13.9555788280
2666	12.4750110230	14.2612607437	10.5055006751
2667	4.3637326927	4.3637326927	4.3637326927
2668	5.6674224960	5.2892020541	4.9161830469
2669	6.4024834209	6.3794546349	6.5236734849
2670	2.2311019347	2.2311019347	2.2311019347
2671	8.7933833952	6.9189592244	9.7166055508
2672	5.6372134258	7.1119413658	5.6038183621
2673	12.8421569527	12.6196896703	12.6745827770
2674	8.1478923977	8.1540670885	8.1627819945
2675	19.5531668120	21.0736081951	20.1507922503
2676	27.6327631616	28.8651141800	28.3446181931
2677	19.3387695232	20.3867085118	16.5751732168
2682	29.2926638311	28.8470145364	27.0471935163
2683	44.9267622444	31.8146871769	33.2832557890
2684	27.8294819779	27.3290022413	28.2127090029
2685	19.7018955835	19.4649672970	17.1616175680
2686	35.1172180069	31.9772557520	30.5264539857
2687	4.5914987978	4.5912490060	4.5914987978
2688	14.8169787535	14.7828874356	14.7846649129
2689	0.0485282632	0.0485282632	0.0485282632
2690	17.2118215445	16.3711225933	15.6218367046
2691	45.9909837720	44.3437285458	45.0859347135
2692	13.0395995593	13.6067493359	11.7207591838
2693	3.3692211934	3.3692211934	3.3692211934
2694	4.9378449623	4.6077435621	5.1864138452
2695	41.1610258359	39.8054072426	39.8340299500
2696	20.2636624685	19.5100254923	18.9556866783
2697	12.1415567579	11.4171578093	11.5734542447
2702	0.0000000000	0.0000000000	0.0000000000
2704	4.1923147152	4.2019868350	4.2104676335
2705	6.3773409935	6.4369217371	6.0978719764
2706	2.9043183854	2.8887771584	2.6327601865
2707	47.2913154864	41.5928986892	44.3308342926
2708	55.4268162915	47.0177392909	48.9846769012
2718	5.6209731776	5.6209731776	5.6209731776
2726	4.2478698449	3.1371994098	7.5849157111
2727	3.7864901589	4.7410458606	6.2200116786
2728	0.6882354067	0.6471989369	0.9494544485
2747	1.0453879168	0.5068863945	1.3454350502
2749	0.3950159618	0.3950159618	0.4019935068
2752	4.0945346197	4.1108132976	4.1558106512
2753	4.0888618883	4.0951619181	4.0560767393
2754	11.0399886808	11.3399170761	7.8504568585
2755	5.6797077765	4.9286730594	3.9562521804
2756	1.7125722566	0.9962086997	2.0711737932
2757	46.6658348338	48.3576630963	48.1399092872
2758	29.2043146909	28.4154321552	25.7122127416
2759	33.1557173708	34.7265326249	32.5331773326
2760	16.8551768967	15.5104367927	15.9730488080
2761	41.8873048625	47.0559028738	40.0932946509
2762	42.3831792463	40.3049066555	45.9186946995
2763	40.9625982015	44.3906869682	41.2078052104
2764	42.7859271402	47.4265871557	45.8146255201
2765	24.5543905501	24.8849376421	23.4286134818
2766	5.5155444142	6.9952267619	6.5195650849
2767	9.8009833008	10.3616830875	9.4672591392
2768	8.4385518861	8.4154853998	8.4706943866
2769	11.8418939782	11.8218958793	11.7146935078
2770	20.0862333980	22.5688469470	20.9361857239
2771	25.2163559885	26.0689280704	22.8186312896
2772	36.3411193207	36.5888947736	33.9894506464
2773	39.5356717809	38.6773331203	28.4360476612
2774	9.6773753538	9.4439265732	8.4674237710
2775	37.1123986190	35.6009746652	28.4228251770
2776	43.1256410817	47.8631331381	40.9358057484
2778	35.1302707627	37.6061114033	32.6794269431
2779	46.6519802781	45.9508229570	44.0924620736
2780	19.7531310918	21.5713706013	14.2161061429
2781	11.1597645327	10.7336614364	10.8477249355
2782	6.2049646472	6.1638663022	6.2350268184
2783	10.6809887259	10.5867939285	10.6840000856
2784	5.4292201676	5.4906918211	5.4157299715
2785	15.9620878278	16.4918529368	14.6183924924
2786	37.2179827679	35.6083957773	33.7926561325
2787	23.7951875613	22.9488345857	19.3074430027
2788	43.1253966236	44.9847368428	44.1687895795
2789	45.1736760293	44.1491087184	41.0329632235
2790	36.9113804066	37.9197411332	35.2984228961
2791	26.3844222297	26.8791498906	24.3090910960
2792	25.8919054954	26.4461080752	25.3848338615
2793	39.2776874009	37.0303268858	32.6139130943
2794	34.7186884536	35.7048838556	28.9072942331
2795	41.9266116118	40.0311574395	34.0222861075
2796	14.8804072993	14.9471391614	14.9471391614
2797	9.5097725450	9.5040440871	9.5224569873
2798	31.4432244507	28.0848984525	29.2311123729
2799	15.1970167177	14.0179295554	14.2608966326
2800	17.3643390816	16.4577141670	13.5938931949
2801	37.2648863814	36.0144171283	34.4383464629
2802	30.5580874449	27.3169677918	26.1241609573
2803	37.6447668742	36.0212398440	24.1311916975
2805	27.7976310875	26.0850010344	26.9503968239
2807	43.6969541650	42.7329358810	42.4327982870
2808	27.9201008673	31.3644601420	26.7000476669
2809	34.0897205178	32.3953906735	32.5890532250
2810	45.3394466408	42.8065191429	44.6639021295
2811	45.9624406284	43.0358641728	39.5753442590
2812	48.7826299612	38.3658239729	43.8832399594
2813	43.3991711183	42.1677518750	44.2738514867
2814	46.7720259058	45.1584469451	49.3070296310
2816	60.3893518042	61.7662122430	61.2670245245
2823	46.9568361022	38.4928542382	47.1714687999
2824	22.8578199416	17.5585026565	36.1960585406
2827	45.6786636879	37.7757491249	42.3680494275
2830	29.9295465490	24.9701449523	35.8260758217
2833	40.4352023010	37.5990068328	43.5628585513
2835	36.0132198747	38.3117363803	38.9597706597
2838	38.1640178645	45.7218495533	42.8226010053
2839	21.8612433084	21.7195577754	24.0890469717
2844	64.8302854413	64.6894602031	64.3230575485
2845	35.2015345607	39.2778609527	31.1596077806
2846	47.2999337304	53.7212291512	45.0326381289
2847	46.3811899301	45.6135260860	43.2469184013
2849	43.2339013228	40.6575002528	31.2501135243
2850	40.5887961761	41.1888563198	40.9339091653
2852	59.8748793806	61.4581290601	62.1611258258
2853	34.7795161054	34.9639044360	34.2673966142
2854	48.9440195356	49.8283944647	51.1745830123
2855	42.8563585891	51.0558631485	41.3597353165
2856	44.5616756195	46.0939654462	40.0854885493
2859	49.0734909868	49.3365015643	52.0211840778
2860	46.5734729330	47.3056320067	43.8280498804
2861	24.0376472344	25.9330596646	23.0158198968
2869	42.9321787529	39.3962436614	41.1902001783
2872	37.3810805258	37.3365953290	16.9764868539
2873	38.0999764558	27.8257749814	15.1967140942
2874	28.6190247889	19.6842191526	12.7661971850
2875	36.9670866273	30.2626851959	32.5183407962
2876	22.2153881532	18.5758261773	10.4897666682
2877	28.4866364824	26.4512452633	16.8280014361
2879	30.6156932816	31.7956533519	27.0415694803
2880	37.3376510143	38.9275196555	31.5701687560
2881	32.8624422003	26.5258924721	22.2042223994
2882	29.2362559601	27.5706523152	15.2354014737
