Model.catch	axis1	axis2
2552	-0.07674	0.38503
2554	0.54367	0.57225
2555	0.05697	0.24521
2556	-1.57375	0.53435
2558	0.23382	-0.98694
2559	0.61499	0.45521
2560	0.07612	0.60594
2561	0.2367	-0.98624
2562	0.232	-0.9875
2563	0.22581	-0.98797
2565	0.7445	0.57646
2566	0.22761	-0.98795
2567	0.58114	0.3998
2568	0.79224	0.86403
2569	-1.62281	0.54923
2570	-1.61037	-0.91347
2571	0.42869	0.30955
2572	0.55	0.33892
2573	0.23275	-0.98742
2574	0.63488	0.53089
2575	0.23161	-0.98721
2576	-1.62642	0.54944
2577	0.56725	0.47315
2579	-1.57423	0.53286
2580	0.41333	0.39936
2581	0.22887	-0.98757
2582	0.28993	-0.14229
2584	0.2287	-0.98741
2585	-1.62364	0.54922
2586	0.19877	-0.93351
2587	0.68827	0.54921
2589	0.23182	-0.98674
2590	0.1783	0.47509
2591	-1.354	-0.97226
2592	-0.38299	0.2509
2593	0.23861	-0.98123
2594	0.23382	-0.98703
2595	0.86237	0.77572
2596	0.23301	-0.9872
2597	0.62203	0.26665
2598	0.58717	0.57256
2599	0.22921	-0.98704
2600	-1.62616	0.5503
2601	0.53589	0.2245
2602	0.54458	0.56405
2603	0.21052	0.31321
2604	0.54002	0.44526
2605	0.23216	-0.98756
2606	-1.58661	0.54436
2607	0.24226	-0.97747
2608	0.61185	0.46766
2610	0.49467	1.03294
2611	0.23345	-0.98708
2612	0.49344	0.12446
2613	-1.57368	0.53455
2614	-1.58122	0.53598
2615	0.46397	0.41811
2616	0.22566	-0.98797
2617	0.22792	-0.98731
2618	0.23186	-0.98694
2619	0.22726	-0.98768
2620	0.23249	-0.98735
2621	0.72711	0.62842
2623	0.4005	0.40899
2624	0.04423	0.35898
2625	0.44541	0.61798
2626	0.61482	0.47497
2627	-0.96282	0.38319
2628	0.69192	0.7347
2630	0.15127	0.30057
2631	-0.99673	0.13104
2632	0.29712	0.21155
2633	-1.62695	0.5502
2634	-1.62637	0.54962
2635	0.23433	0.32769
2636	0.23033	-0.97059
2637	0.23178	-0.98681
2638	-0.20973	0.91716
2639	-1.06266	0.35979
2640	-0.27899	0.38935
2641	-1.57383	0.5341
2642	0.14226	0.33362
2643	1.04201	0.83344
2644	0.22322	-0.98676
2645	-1.62696	0.55015
2646	-1.62303	0.54935
2647	0.22851	-0.96087
2648	-1.57411	0.53322
2649	1.06143	0.30442
2650	0.69797	0.01123
2651	0.25542	-0.83734
2653	-0.08099	0.38317
2654	0.23359	-0.98715
2655	0.22811	-0.98723
2657	0.20461	-0.90998
2658	0.39903	-0.31955
2659	0.4338	-0.2105
2661	0.23331	-0.98726
2662	0.40916	0.60813
2663	0.03065	0.11863
2664	0.22823	-0.96389
2665	0.87708	0.65075
2666	0.22597	-0.98809
2667	0.38391	0.51693
2668	0.22603	-0.98801
2669	0.30798	-0.79588
2670	0.7462	1.07488
2671	0.54058	0.6157
2672	-1.57458	0.53376
2674	0.24168	-0.97667
2675	0.22662	-0.98807
2676	0.21343	-0.89537
2677	0.83172	1.11683
2678	0.39179	0.47063
2679	0.002	0.4611
2680	0.52342	0.29991
2681	0.69477	0.34368
2682	0.30718	0.4813
2684	-0.51266	0.47384
2685	-0.45769	0.05682
2687	0.44354	-0.72196
2689	-1.57956	0.53544
2690	-1.62389	0.5493
2691	-0.45345	0.17092
2692	0.2313	-0.94766
2693	0.2332	-0.98682
2694	0.23283	-0.9868
2695	-0.03166	-0.2225
2696	-0.14503	-0.14376
2697	0.22858	-0.98711
2698	0.22766	-0.98726
2699	0.21408	-0.89443
2700	-0.2398	0.50893
2701	0.56265	0.46508
2705	-0.0795	0.60075
2706	0.22683	-0.98757
2707	1.04824	0.58182
2709	-0.23039	0.5316
2710	0.23315	-0.9871
2711	0.23134	-0.98772
2713	0.66274	0.52548
2715	0.52049	0.16793
2716	0.61161	0.59006
2717	0.60033	0.68922
2718	0.23171	-0.94924
2719	0.22797	-0.988
2720	-1.62692	0.55014
2721	0.23047	-0.98736
2722	0.1759	0.09937
2723	0.20963	-0.90516
2724	0.22823	-0.98758
2725	0.21106	-0.89973
2726	0.59943	0.22379
2728	0.2333	-0.98684
2729	0.22968	-0.98708
2730	0.10146	0.25673
2731	0.22853	-0.98811
2732	0.2274	-0.98812
2733	0.22766	-0.98807
2734	0.23212	-0.95731
2735	0.58878	1.337
2737	0.23052	-0.98686
2738	0.79332	1.08853
2739	0.22286	-0.98783
2740	0.23005	-0.98774
2741	-0.07319	0.54896
2742	-1.17253	0.27126
2743	0.22616	-0.98811
2744	0.70078	0.66147
2745	-1.09429	-0.52805
2746	-1.63064	0.55118
2747	0.66578	0.53168
2749	-0.12083	0.1243
2750	-0.27065	0.55328
2751	-1.05639	-0.28924
2753	0.22984	-0.98745
2754	0.22708	-0.98805
2755	0.23816	-0.97417
2757	-1.57375	0.53433
2758	-1.56643	0.5008
2759	0.2306	-0.98684
2760	-1.57425	0.53281
2761	0.55859	0.75379
2762	-0.09154	0.32623
2763	0.74246	0.20891
2764	-1.57411	0.53324
2765	0.54323	0.44659
2766	-1.6264	0.54951
2768	0.22937	-0.98784
2769	-1.62356	0.54914
2770	0.22821	-0.98727
2771	0.22642	-0.98791
2772	0.23052	-0.98699
2773	0.52435	0.2236
2774	0.6928	0.13362
2775	0.77793	0.15287
2776	-0.97837	-0.52915
2777	0.23023	-0.97007
2778	0.23185	-0.98761
2779	0.1106	0.43991
2780	0.23174	-0.98738
2781	0.54517	0.72193
2782	-1.58981	0.5447
2783	-0.16835	0.60471
2784	0.21268	-0.89697
2785	0.59498	0.56002
2786	0.74142	-0.07588
2787	0.60934	0.24918
2788	0.63613	0.42428
2789	-0.22205	0.07632
2790	0.23225	-0.98755
2791	-1.5741	0.53327
2792	0.0111	0.39805
2793	0.61803	0.70308
2794	0.76435	0.6521
2795	0.1615	0.47186
2796	0.23165	-0.98763
2797	1.44486	0.35644
2798	0.57362	0.47422
2799	0.58886	0.46411
2800	0.22933	-0.95479
2802	0.23662	-0.98614
2803	0.22677	-0.98799
2804	0.60417	0.19747
2806	0.22675	-0.98821
2807	-1.53097	0.44352
2808	0.22781	-0.98772
2809	-0.61981	0.62218
2811	1.00679	0.17466
2812	0.23151	-0.98764
2813	-0.39893	0.12639
2814	0.62689	0.38857
2815	0.22826	-0.98716
2816	0.70526	0.64764
2819	0.22969	-0.98722
2820	0.36703	-0.76603
2821	-1.62367	0.54923
2822	0.543	0.45895
2823	0.22909	-0.98744
2824	-1.57408	0.53331
2825	0.56767	0.59124
2826	0.22757	-0.98819
2827	-0.47815	-0.02394
2828	-0.32314	0.58631
2829	-0.53827	-0.07286
2830	-0.408	0.08055
2831	0.22972	-0.97006
2832	-0.10158	0.34844
2833	0.23571	0.71253
2834	-1.49494	0.57052
2835	0.23072	-0.98718
2836	-0.69408	0.56141
2837	0.22743	-0.98741
2838	0.53347	0.15622
2839	0.22717	-0.98757
2840	0.57554	0.52821
2841	0.11826	0.58645
2842	0.22945	-0.988
2843	-0.03358	0.25969
2844	0.22674	-0.96647
2845	0.36446	0.19731
2846	0.17091	0.12943
2847	0.32998	-0.78436
2848	0.22411	-0.87127
2849	0.51659	0.20675
2850	-0.99529	0.63121
2851	1.2981	0.49166
2853	0.23173	-0.94902
2855	-0.61869	0.46902
2856	-1.20864	-0.96314
2857	-1.56422	0.50124
2858	-1.62031	0.54859
2859	-1.63117	0.55146
2860	0.23357	-0.98685
2861	0.22585	-0.98777
2862	0.21705	-0.97998
2863	-0.12168	0.39944
2864	-0.58535	0.45873
2865	0.55796	0.49598
2866	0.34939	0.49521
2868	0.48404	-0.70604
2869	0.20782	-0.90701
2870	0.23362	-0.98705
2871	0.21959	-0.87708
2873	0.58245	1.12974
2874	0.35409	0.41267
2875	0.22658	-0.98774
2876	0.55206	0.45494
2877	0.23134	-0.94768
2878	-1.17505	0.27367
2879	-0.52325	0.6022
2880	-1.65974	-1.0924
2881	0.63658	0.67936
2882	-1.43109	0.42149
2883	0.22935	-0.98704
2884	0.23083	-0.98688
2885	0.19877	-0.93339
2886	0.62974	0.7088
2887	-0.7423	-0.09506
2888	-1.6261	0.5505
2889	-0.87217	0.45061
2890	-1.55214	0.49524
2891	0.25085	-0.84527
2892	-1.50908	0.5553
2893	0.54936	0.52296
2894	-0.55419	0.2876
2895	0.19468	-0.93903
2896	0.39901	-0.35711
2897	0.41954	-0.73072
2898	0.23358	-0.98695
2900	0.28504	-0.8117
2901	-0.18695	-0.24063
2902	0.62416	1.21712
2904	-0.61514	0.31321
2905	-0.23653	0.55015
2906	0.25661	-0.83524
2908	0.47388	0.86245
2909	0.72624	0.53013
2910	0.23068	-0.98685
2911	0.51045	0.30921
2913	-1.24078	0.31115
2914	0.23657	-0.98603
2915	0.21863	-0.97826
2916	-1.43274	0.42317
2917	0.33072	-0.78149
2918	0.56469	0.69767
2920	-0.53386	-0.17302
2921	-0.68561	0.54898
2922	0.9137	0.51566
2923	0.58066	0.49557
2924	0.29221	0.76755
2925	0.27597	-0.82421
2926	0.26271	-0.82689
2927	0.61136	0.50015
2928	-1.57579	0.54287
2929	0.83753	0.71964
2930	0.06607	-0.8672
2931	-0.19679	0.49978
2932	0.49284	-0.02159
2933	0.22608	-0.98818
2934	0.59133	1.31595
2935	0.23003	-0.98758
2936	0.63665	0.50644
2937	0.70893	0.92143
2938	0.23659	-0.98603
2939	0.23153	-0.9871
2940	0.05437	-0.82144
2941	0.20047	-0.92947
2942	-0.86943	0.42829
2943	0.23308	-0.98676
2945	0.55274	0.22094
2947	0.22712	-0.98769
2948	0.23287	-0.95749
2949	0.6144	0.89741
2950	0.51212	0.73339
2951	0.22858	-0.9614
2952	0.20692	-0.92138
2953	0.22966	-0.98741
2954	0.76237	0.31356
2955	0.56129	0.82984
2957	-1.57426	0.53632
2958	0.51439	0.30949
2959	-0.30079	0.63741
2960	0.3759	-0.74815
2961	-0.56294	0.59777
2962	0.23247	-0.98712
2963	0.12313	0.12675
2964	0.58884	0.74777
2965	0.23667	-0.98625
2966	-0.18192	0.46601
2970	0.52135	0.38176
2971	0.57404	0.17442
2972	0.22857	-0.98723
2973	0.2304	-0.98724
2974	-0.27271	0.44242
2975	0.23326	-0.86184
2979	0.22735	-0.98778
2980	0.40506	0.50479
2981	-1.42466	0.41866
2982	0.24464	-0.84873
2983	0.26036	-0.8319
2984	0.61958	0.66417
2985	0.58777	0.7
2986	-1.57605	0.54299
2987	0.35632	-0.73228
2988	-0.36169	-0.27952
2989	0.42319	-0.84703
2990	0.23054	-0.98787
2991	0.51279	0.19206
2993	0.22612	-0.98782
2997	0.23312	-0.98688
2998	0.49765	0.24281
2999	0.23005	-0.98719
3000	0.21346	-0.89533
3001	0.2329	-0.98671
3002	1.45123	-0.45822
3003	0.23292	-0.97154
3004	-1.60645	0.54738
3005	0.23182	-0.9871
3006	0.22696	-0.98743
3007	0.68651	-0.55462
3008	0.64694	-0.08447
3009	0.7354	0.31948
3010	-1.07902	0.4907
3011	-0.64183	0.58703
3012	0.38709	0.45669
3013	0.2315	-0.98747
3015	0.23354	-0.98707
3016	0.22952	-0.98789
3017	0.22928	-0.987
3018	0.55455	0.49737
3019	-1.33691	-0.92329
3020	-0.49071	-0.55821
3022	-0.51477	0.6547
3023	0.29882	-0.80226
3024	0.23116	-0.98678
3025	0.49436	-0.22252
3026	0.45107	-0.74997
3027	0.69747	0.3726
3028	0.22634	-0.98812
3030	0.58199	0.42566
3031	-0.04726	0.12267
3032	0.39075	-0.0365
3033	0.4005	0.3551
3034	0.77281	0.26233
3035	0.51136	0.11673
3036	0.72353	0.10857
3038	-0.03678	0.41819
3039	0.57547	0.53394
3040	-0.13577	0.35196
3041	0.85592	0.5241
3042	0.21517	-0.11196
3044	0.79804	0.60268
3045	0.23335	-0.86171
3046	0.65732	0.02588
3047	-0.19905	0.35648
3048	0.4113	0.32784
3049	0.60524	0.08298
3050	-1.20533	0.56749
3052	0.64896	1.32695
3053	0.51262	0.11866
3056	0.47559	-0.35637
3057	0.31066	0.51373
3058	-1.56194	0.50179
3059	0.36326	0.06377
3061	0.78864	-0.6629
3062	0.22631	-0.9876
3063	0.72794	0.77136
3064	0.42713	-0.58096
3065	1.09333	-0.02078
3067	-1.13746	-1.0796
3068	-0.01571	0.48546
3069	-1.63266	-0.05447
3071	0.66286	0.22244
3072	0.7664	0.79711
3073	-0.49199	-0.70108
3074	0.29238	0.26383
3075	0.8522	-0.01686
3077	0.58519	0.47728
3078	0.63027	0.40752
3079	-0.52033	-0.33947
3080	0.94793	0.47202
3081	0.26767	0.24616
3082	-0.07635	0.3975
3084	0.5927	0.41559
3085	-1.04999	-0.64791
3086	0.07953	0.29256
3087	-0.17305	0.49687
3088	0.56892	0.34458
3089	0.41827	0.4617
3090	0.65089	0.35686
3092	0.83225	0.2296
3093	-0.1178	0.15444
3094	0.60617	0.96877
3095	0.70743	0.19265
3096	0.69114	0.21005
3097	-0.02931	-0.66392
3098	0.28251	-0.84626
3099	0.33761	0.7089
3100	0.42826	0.47331
3101	0.56359	0.66993
3102	0.62974	0.68284
3103	0.09253	-0.3298
3104	0.235	0.65985
3105	0.63253	0.79064
3106	-0.16956	0.32155
3107	0.3324	-0.56404
3108	1.2925	0.04508
3109	0.37159	-0.85031
3111	0.22724	-0.98747
3113	0.18111	0.34146
3114	0.61518	0.76643
3115	0.32623	-0.56803
3116	0.46952	-0.30847
3118	0.59958	-0.30964
3119	0.37917	0.07238
3120	0.45174	-0.19439
3121	0.2587	0.00947
3123	0.44344	-0.13053
3124	0.21447	-0.89387
3125	0.66319	-0.32048
3126	0.54829	0.12703
3127	0.41158	-0.49697
3128	0.49634	0.51537
3129	-0.34625	-0.36789
3130	0.03834	-0.31937
3131	0.45465	-0.07117
3132	0.39231	-0.50582
3134	0.27835	-0.88669
3135	0.56156	0.59281
3136	0.96409	0.04172
3137	-0.07814	0.68331
3138	0.34665	0.30485
3139	0.59607	0.19964
3140	0.53878	-0.10969
3141	0.31477	-0.1171
3142	0.62002	-0.28386
3143	0.39674	0.09689
3144	0.35692	-0.81663
3145	-0.10887	-0.71687
3146	-1.03582	-0.89078
3147	0.15644	0.83146
3149	0.22594	-0.98816
3150	-0.2681	-0.35247
3151	0.25548	0.48
3152	0.71342	0.62412
3153	0.59365	0.68547
3154	-0.19713	0.26606
3155	0.3467	-0.51985
3157	0.09666	0.15043
3158	0.60996	0.69495
3159	-0.83269	0.44699
3160	0.23914	-0.96865
3161	0.30293	0.43019
3162	0.47377	0.0255
3163	0.82594	0.54257
3164	0.68588	0.60715
3166	0.43789	-0.23533
3167	0.24057	-0.96347
3168	0.25249	0.43228
3169	0.32727	-0.89024
3170	0.21985	-0.33791
3171	0.65363	0.48676
3172	0.1935	-0.09382
3173	0.29152	-0.91593
3174	-0.59901	0.48347
3175	0.05895	0.18466
3176	0.49572	-0.03537
3177	0.65491	0.19194
3178	0.46302	-0.25063
3179	-0.3746	0.0502
3180	-0.28544	0.53718
3181	0.52285	0.42291
3182	0.47146	-0.13737
3183	-0.15963	0.56308
3184	0.43402	0.46168
3185	0.54367	0.66462
3186	0.55469	0.30449
3187	0.53316	0.4605
3188	-0.61894	1.06172
3189	0.23124	-0.9868
3190	0.35986	-0.4743
3191	0.62426	0.69824
3192	-1.16199	0.41466
3193	-0.08382	0.68706
3194	0.23291	-0.98682
3196	0.638	0.53455
3197	0.24519	-0.95905
3198	0.43045	0.33562
3199	0.38074	-0.40808
3200	0.79617	0.33956
3201	0.52449	0.34743
3202	0.06978	0.48294
3203	0.57277	0.67457
3204	0.59609	0.49911
3205	-1.42157	0.42012
3206	-0.95162	0.09624
3207	-0.52509	-0.32955
3208	0.32728	0.37775
3209	-0.51598	0.08583
3210	0.28634	0.55568
3211	-1.57404	0.53345
3212	0.14889	0.23975
3213	0.77603	0.34744
3214	0.56345	0.678
3217	0.71422	0.48016
3218	0.85618	0.29986
3219	-0.11941	0.01636
3220	0.27076	0.23079
3221	-0.00117	0.65585
3222	0.5079	0.24976
3223	-1.04703	0.30981
3224	0.60383	1.54547
3225	-0.95032	0.09606
3226	-0.43814	1.16018
3227	0.23035	-0.98787
3228	0.28069	0.55864
3229	-1.5742	0.53295
3230	-1.11301	0.81037
3231	0.61783	0.28709
3232	0.59517	0.45974
3233	0.26384	0.5762
3234	0.21326	0.46049
3235	0.62838	0.42534
3236	-0.71554	-0.06324
3238	-1.0154	0.35023
3239	-0.18489	0.43034
3240	1.02752	-0.33246
3241	0.26429	0.50883
3242	0.75265	-0.08043
3243	-0.52833	-0.33209
3244	0.57869	0.73104
3245	0.53889	0.41976
3246	-0.03359	-0.16365
3247	-1.17305	0.27364
3250	0.47711	0.06624
3251	0.554	0.58006
3252	0.25806	0.62864
3253	-0.85698	0.02021
3254	-0.68646	0.03148
3255	0.5892	0.29412
3256	0.72508	0.5253
3257	-0.75531	0.27573
3258	0.57183	0.39753
3259	0.10977	-0.91031
3260	-0.72936	0.53787
3261	-0.30108	-0.266
3262	0.36799	0.38667
3263	0.59166	0.40055
3264	-0.76713	0.18916
3265	0.536	0.27825
3266	0.4441	0.61506
3267	0.50232	0.10414
3268	0.23113	-0.98686
3269	1.22901	0.31805
3270	0.52195	0.40522
3272	0.50253	-0.71909
3273	0.23098	-0.98781
3274	0.39224	0.58351
3275	-0.35508	0.37812
3276	0.22935	-0.97003
3277	0.73102	0.0195
3278	0.56512	0.54753
3279	0.10518	-0.9042
3280	-0.22417	0.12478
3281	0.1989	0.47057
3282	0.59184	0.45986
3283	0.23134	-0.95647
3284	0.51683	0.3234
3285	0.22898	-0.98769
3286	0.11374	0.48441
3288	1.03606	0.5906
3289	0.25878	-0.83997
3290	-0.35387	0.68717
3291	-0.79	-0.03306
3292	-0.13667	0.4791
3293	0.35175	-0.50615
3294	0.59982	0.31967
3295	0.52433	0.25985
3296	0.3514	0.54954
3297	0.25666	0.62153
3298	0.40626	0.62868
3299	0.52527	0.41305
3300	0.55246	0.58248
3301	0.22956	-0.98731
3302	0.04532	-0.86457
3303	0.0362	0.65979
3304	0.3953	0.36316
3305	-1.28627	0.71021
3306	0.19761	-0.93303
3307	0.59519	0.67426
3308	0.32121	0.25654
3309	0.23302	-0.9715
3310	0.08341	0.92989
3312	0.44981	0.74959
3313	0.56095	0.55075
3314	0.39211	-0.49612
3316	0.72528	0.5082
3317	0.19974	-0.93028
3318	0.44621	0.49467
3319	0.20576	-0.92384
3320	0.23937	-0.966
3321	0.53341	0.36082
3322	0.05673	0.8891
3323	0.5424	0.52675
3324	1.26748	-0.02186
3325	0.21843	-0.97844
3326	0.65763	0.53731
3327	0.5413	0.40503
3328	0.25509	0.41022
3329	-0.65897	0.98004
3330	0.26021	-0.82977
3331	0.41112	-0.73365
3332	-0.05819	0.85915
3333	0.56412	0.62603
3334	0.25991	-0.83021
3335	0.2051	0.78634
3336	0.00767	1.21259
3337	0.23996	-0.9827
3338	0.57322	0.20887
3339	0.36477	0.24418
3340	0.42711	0.23822
3341	0.45207	-0.03183
3342	0.22786	-0.96928
3343	0.36787	-0.76508
3344	0.56182	0.56146
3345	0.52089	0.35396
3346	0.54901	0.39121
3347	-1.11256	-0.63347
3348	0.55083	0.47621
3349	0.60604	0.69595
3350	0.15879	0.85318
3351	0.60171	0.93803
3352	-0.94881	-0.5213
3356	0.76947	0.51387
3357	0.5785	0.48765
3359	0.29096	-0.69574
3360	0.4964	0.19882
3361	0.61332	1.34514
3362	0.00634	1.23794
3363	0.86547	0.56757
3364	0.63642	0.74438
3365	0.16343	0.87893
3366	0.14452	0.46803
3367	0.05246	1.20817
3368	0.51347	0.23515
3369	0.22886	-0.98804
3371	0.31756	0.06779
3373	0.14678	-0.05854
3374	-0.16318	1.02528
3375	0.23089	-0.98781
3377	0.21701	1.02473
3378	0.82091	1.28939
3379	0.22646	-0.98778
3380	0.21413	-0.89361
3381	0.5504	0.12672
3382	0.23378	-0.98707
3383	0.18733	0.43434
3384	0.50414	0.26269
3385	0.12376	0.33594
3386	-1.12634	0.80113
3387	0.57606	1.3433
3388	0.62214	0.54854
3389	0.75646	0.43135
3391	0.23106	-0.98751
3392	0.71899	0.92685
3393	0.51295	0.31902
3394	0.23159	-0.98769
3395	0.22923	-0.98786
3396	0.33518	0.06393
3397	0.59532	0.54499
3398	0.40599	0.56973
3400	-0.12832	1.2425
3402	0.67098	0.9985
3403	-0.16232	0.34791
3404	0.23197	-0.98701
3405	0.62688	0.74441
3406	0.05655	0.13403
3407	0.69455	0.68907
3408	0.49976	0.25678
3409	0.61325	0.45917
3410	0.7597	0.97908
3412	0.16583	0.96271
3413	0.27857	1.29082
3414	0.16586	0.56307
3415	0.66203	0.90518
3416	0.75961	0.15758
3417	0.44535	0.56784
3418	0.232	-0.9876
3419	0.82168	1.0184
3420	0.57034	0.76657
3421	0.58091	0.80019
3422	-0.01401	0.83526
3423	0.72053	0.24257
3424	0.17779	0.3232
3425	0.22697	-0.98804
3426	0.61821	0.65335
3428	0.61315	0.66455
3429	0.1009	0.9719
3430	0.22916	-0.98719
3431	0.22876	-0.98714
3432	0.61705	0.43444
3433	0.54358	0.69116
3434	-1.43122	-0.48866
3435	0.57626	1.34098
3436	0.55457	0.56446
3437	0.23141	-0.98712
3438	0.48618	0.61654
3439	0.22921	-0.98797
3440	0.58097	0.4507
3441	0.22819	-0.9877
3442	-0.43077	0.95348
3443	0.15496	1.21378
3444	0.16287	0.88268
3445	0.62493	0.54381
3446	0.35775	-0.21067
3447	0.57355	0.40653
3448	0.22651	-0.98754
3449	0.5717	0.61619
3450	0.66778	1.09947
3451	0.54689	0.34258
3452	0.08374	-0.8848
3454	0.06435	0.94921
3455	0.53896	0.77371
3456	0.17787	1.12999
3457	0.12243	-0.83966
3458	0.29195	0.90679
3459	0.38842	0.65141
3460	0.63974	0.3723
3461	-0.2731	0.20549
3462	0.15728	1.01378
3463	0.5262	0.45821
3464	1.28076	0.92277
3465	0.62548	1.14338
3467	0.62736	0.72298
3468	0.27998	1.08115
3469	0.58765	0.67427
3470	0.78678	0.40381
3471	0.4319	0.44932
3472	0.13268	0.76949
3473	0.71426	0.91011
3474	-0.24209	0.39349
3475	0.20883	0.25752
3476	0.53626	0.29012
3477	0.05936	0.89584
3478	-0.0245	0.64231
3479	0.32648	0.46397
3480	0.3684	0.56162
3481	-0.13086	0.61833
3482	0.57049	0.55104
3483	0.71532	0.38412
3484	0.3152	-0.6134
3486	0.71948	0.90146
3487	0.58105	0.54314
3489	0.61325	0.58547
3490	0.57135	0.53876
3491	0.53198	0.44672
3492	0.59225	0.24629
3493	-0.12504	1.21331
3494	0.60305	0.71858
3495	0.30181	-0.65533
3496	0.54541	0.40652
3497	0.57101	0.48264
3498	0.56438	1.04729
3499	0.73322	0.3175
3500	0.70219	0.34077
3501	0.65056	0.81386
3502	-0.39226	0.06407
3504	0.6071	0.39407
3505	-0.18014	0.52281
3506	0.14188	1.30332
3507	0.61277	0.74909
3508	0.28307	0.41721
3509	0.03787	0.88642
3510	0.75065	0.19914
3511	0.24622	-0.88179
3512	0.16521	-0.23377
3513	0.67422	0.3304
3514	0.60551	0.86964
3515	-0.05447	-0.39522
3516	0.23966	0.9536
3517	0.57645	0.34798
3518	-0.07692	0.30216
3519	0.7284	0.72983
3520	0.22982	-0.98795
3521	-0.0034	0.15667
3522	0.36239	0.98216
3523	-0.09572	0.67471
3525	-0.00368	0.63052
3526	0.15584	1.01313
3528	0.25497	-0.84423
3529	0.57659	0.97134
3530	0.25213	-0.86067
3531	0.59498	0.8662
3532	-0.22447	-0.17977
3533	-0.11293	1.23752
3534	-0.57015	0.39602
3535	0.58956	0.17049
3536	0.80858	0.31455
3537	0.2534	0.18628
3538	-0.45456	0.52145
3539	-1.33413	0.35315
3540	-0.05531	0.81857
3541	0.22281	-0.9875
3544	0.56733	0.25345
3545	0.57964	0.30179
3546	-0.50879	-0.35151
3547	0.23157	-0.98699
3548	0.58584	0.61698
3549	0.69628	0.30222
3550	-0.31727	-0.53641
3551	0.28231	-0.90047
3552	0.72778	0.86012
3554	0.50518	0.13187
3555	0.49031	0.70449
3557	0.5588	0.20554
3558	1.7773	0.35904
3559	0.39217	-0.37763
3560	0.54359	0.14492
3561	0.722	0.39207
3562	0.54286	0.08908
3563	1.79075	0.96707
3564	0.41957	0.93152
3565	0.23106	-0.98735
3566	0.62394	0.85617
3567	-1.42779	0.4187
3568	0.95847	-0.10269
3569	0.75726	0.95474
3570	0.41443	-0.25419
3571	0.05174	0.4579
3572	0.22679	-0.96861
3573	0.16867	0.77286
3574	0.48525	-0.08799
3575	0.48654	-0.07106
3576	1.72775	0.87003
3577	0.98368	-0.3346
3578	-1.46428	0.60957
3579	-0.62274	0.45236
3580	-0.30279	-0.5495
3582	0.42942	-0.42557
3584	0.73993	0.79738
3585	-0.08239	0.26346
3586	0.63336	0.62748
3587	0.45072	-0.19581
3588	0.21413	-0.89371
3589	0.78387	0.12772
3590	0.61072	0.65527
3591	0.22378	-0.82811
3592	0.54783	0.35319
3593	0.43861	0.77744
3595	0.22612	-0.98766
3596	-0.0469	1.18903
3597	-1.43702	-1.08603
3598	0.66128	-0.07051
3599	-1.54494	-0.87938
3601	0.22972	-0.98768
3602	-0.32962	0.32223
3603	-0.56967	0.6672
3604	0.53063	0.24121
3605	0.83164	-0.33275
3606	-1.62319	-0.9423
3607	0.2559	0.52856
3609	-1.61543	0.54689
3610	0.71759	0.47214
3611	0.78303	0.9571
3612	2.34609	0.4625
3613	0.56536	0.14074
3614	2.27283	0.38599
3615	0.60675	1.33267
3616	0.22866	-0.98718
3617	0.55363	0.48172
3618	0.52819	0.1242
3619	0.59464	0.52434
3620	0.26445	0.3514
3621	0.02667	0.50027
3623	0.77641	0.0348
3624	-1.56442	-0.95113
3626	-0.16624	-0.66735
3627	0.77419	0.80962
3628	0.23209	-0.98732
3629	-0.7127	0.35348
3630	0.244	0.93111
3631	0.76922	0.96049
3632	0.6337	-0.20225
3633	0.22284	-0.98804
3634	0.68337	0.34759
3636	0.32676	0.91832
3637	0.23065	-0.98708
3638	2.00804	0.43676
3639	0.46367	-0.11158
3640	0.53163	0.95118
3641	0.31747	0.59504
3642	0.23269	-0.98735
3643	1.04338	0.62979
3644	-0.64203	-0.20998
3645	-1.12009	0.22856
3646	0.35468	0.41627
3647	0.41796	0.48568
3648	0.56558	0.36278
3649	0.17402	0.72835
3651	-0.02321	0.31515
3652	0.50467	0.32322
3653	0.66277	0.77357
3654	0.44745	-0.60305
3655	-0.03025	1.18997
3656	-0.66132	0.60299
3657	0.45019	0.2753
3658	0.25664	0.85721
3659	0.66087	0.29277
3660	0.67526	0.42636
3661	0.74143	0.43843
3662	0.57144	1.26925
3663	0.65504	-0.62992
3664	0.78647	0.50749
3665	0.15718	0.48834
3666	0.5027	0.83274
3667	0.47224	0.75605
3668	0.7519	1.05668
3669	-0.15453	1.12303
3670	-1.09551	0.23118
3671	-0.80464	0.55511
3673	1.04917	-0.14024
3674	0.61959	0.28936
3676	-0.23129	-0.15331
3677	0.4158	0.85011
3678	0.25849	0.44187
3679	0.74457	0.85799
3680	0.62239	0.65135
3681	0.62242	0.94078
3682	0.85145	0.85391
3683	0.58725	0.37704
3684	0.54542	0.47229
3685	-0.93095	0.54426
3686	-1.03224	0.54802
3687	1.21268	0.96154
3688	-1.62087	0.54837
3689	-0.20966	0.73237
3690	0.84256	0.80205
3691	0.49235	0.92746
3692	0.36206	1.4751
3693	0.87864	0.19528
3694	0.87409	1.06861
3695	-0.66014	0.56479
3696	-1.22734	0.47744
3697	0.59017	0.41402
3698	0.41129	0.39529
3699	0.608	0.27745
3700	0.32845	0.20613
3701	0.41946	-0.29394
3702	0.49632	0.88035
3703	0.61249	0.85211
3704	0.58858	0.85001
