Model.catch	axis1	axis2
2505	-0.09239	-0.95562
2507	-0.02673	1.75104
2508	-0.14869	-0.81985
2509	0.0209	-0.52129
2510	0.01928	-0.41779
2511	0.02494	-0.27503
2512	0.02299	-0.22119
2513	-0.07034	-0.65129
2514	-0.08586	-0.79912
2515	0.02614	-0.57421
2516	0.02123	-0.14945
2517	-0.04817	-0.9253
2518	0.02469	-0.56016
2519	0.01793	-0.08592
2520	0.01882	-0.42043
2522	0.02006	-0.50743
2523	0.01937	-0.39709
2524	0.01883	-0.44971
2526	-0.1135	-0.97855
2527	0.02209	-0.53347
2528	-0.02659	1.75104
2529	-0.07638	-0.63565
2530	0.42083	-0.53406
2531	-0.11558	-0.93428
2534	-0.14586	-0.84478
2535	-0.0267	1.75103
2536	0.02039	-0.35468
2537	0.0189	-0.44863
2538	0.12662	-0.63736
2540	-0.02631	1.75105
2541	0.23993	-0.59711
2542	0.02604	-0.57343
2543	0.01864	-0.48767
2545	0.02111	-0.38473
2546	-0.06895	-0.64736
2547	0.02901	-0.59447
2548	0.03032	-0.59946
2549	0.01875	-0.45922
2550	-0.08551	-1.00484
2551	0.02146	-0.38273
2552	0.01886	-0.40614
2554	-0.12876	-0.80204
2555	0.15355	-0.5566
2556	0.02155	-0.37222
2558	-0.02676	1.75104
2559	-0.11361	-0.88242
2560	0.03007	-0.59849
2561	0.01937	-0.42833
2562	0.01927	-0.39752
2563	0.02321	-0.228
2565	-0.01397	-0.91066
2566	-0.03011	0.2918
2567	-0.10815	-0.79642
2568	-0.25808	-0.66651
2569	0.01993	-0.50357
2570	-0.02627	1.75105
2571	-0.08618	-0.66214
2572	-0.1181	-0.6835
2573	-0.02621	1.75105
2574	0.06764	-0.97713
2575	0.02067	-0.35036
2576	0.02093	-0.52273
2577	0.04846	-0.65576
2579	0.0189	-0.44906
2580	0.01905	-0.49294
2581	-0.02662	1.75104
2582	-0.50328	-0.43314
2584	-0.02676	1.75104
2585	0.0204	-0.36215
2586	-0.02658	1.75104
2587	-0.04881	-0.90934
2589	-0.02612	1.75105
2590	-0.10268	-0.59281
2591	0.24639	-0.72165
2592	0.01901	-0.4393
2593	0.0179	-0.09269
2594	-0.02642	1.75104
2595	-0.10636	-0.97172
2596	0.02144	-0.15049
2597	-0.108	-0.78482
2598	-0.10961	-1.00082
2599	-0.02641	1.75104
2600	-0.02677	1.75104
2601	-0.10155	-0.68919
2602	-0.10759	-0.76988
2603	0.02883	-0.59324
2604	0.09295	-1.00367
2605	0.02104	-0.5241
2606	0.02005	-0.5073
2607	0.02043	-0.35989
2608	-0.04997	-0.83163
2610	-0.11859	-0.64099
2611	-0.02668	1.75103
2612	0.03214	-0.60618
2613	0.02173	-0.53014
2614	-0.02649	1.75104
2615	0.10837	-0.65815
2616	-0.02638	1.75105
2617	-0.02653	1.75104
2618	0.0238	-0.27808
2619	0.02303	-0.30331
2620	0.02497	-0.56341
2621	-0.06069	-0.9627
2623	0.02014	-0.50963
2624	0.02006	-0.50801
2625	-0.08922	-0.83912
2626	0.19399	-0.71371
2627	0.0201	-0.12374
2628	-0.08967	-0.91395
2630	-0.2025	-0.84349
2631	0.01913	-0.45729
2632	-0.12488	-0.62705
2633	-0.0263	1.75104
2634	0.02281	-0.33759
2635	0.0255	-0.56798
2636	-0.02644	1.75104
2637	0.02109	-0.34437
2638	0.01932	-0.39421
2639	0.0215	-0.34726
2640	0.14622	-0.54319
2641	-0.02643	1.75104
2642	-0.06055	-0.67009
2643	0.00811	-0.00173
2644	-0.02652	1.75104
2645	0.01908	-0.49381
2646	0.01801	-0.47437
2647	-0.02619	1.75105
2648	0.01947	-0.39148
2649	0.02303	-0.28171
2650	0.02282	-0.54148
2651	-0.02607	1.75105
2653	0.22591	-0.57637
2654	-0.02608	1.75105
2655	-0.02645	1.75104
2657	-0.02648	1.75104
2658	-0.17104	-0.73025
2659	-0.20881	-0.69832
2661	-0.02649	1.75105
2662	0.024	-0.55426
2663	-0.24416	-0.52581
2664	0.00683	0.07074
2665	-0.1278	-1.00852
2666	-0.0266	1.75105
2667	0.02109	-0.37383
2668	-0.02644	1.75105
2669	-0.0267	1.75104
2670	-0.06312	-0.87447
2671	-0.14485	-0.83033
2672	0.02145	-0.52835
2674	0.01006	-0.02807
2675	-0.02672	1.75104
2676	-0.02611	1.75105
2677	0.02317	-0.23935
2678	0.0219	-0.53144
2679	0.0197	-0.41175
2680	-0.1938	-0.57555
2681	-0.10713	-0.74796
2682	-0.15484	-0.57535
2684	0.0228	-0.3168
2685	-0.01001	0.21264
2687	-0.02641	1.75105
2689	0.01866	-0.48609
2690	0.02278	-0.25181
2691	0.02322	-0.26011
2692	-0.02607	1.75105
2693	-0.02674	1.75104
2694	-0.02648	1.75105
2695	0.01885	-0.40569
2696	0.02584	-0.20586
2697	-0.02651	1.75105
2698	-0.02634	1.75105
2699	-0.02645	1.75105
2700	0.09246	-0.56782
2701	-0.02676	1.75104
2705	0.01914	-0.45704
2706	0.00779	0.01118
2707	-0.02192	-1.03544
2709	0.01892	-0.44911
2710	-0.02631	1.75105
2711	0.02088	-0.38619
2713	-0.07205	-0.87154
2715	0.02397	-0.55403
2716	-0.06215	-0.937
2717	-0.078	-0.82806
2718	-0.02636	1.75105
2719	-0.02638	1.75105
2720	0.01996	-0.50252
2721	-0.02646	1.75105
2722	0.02003	-0.50562
2723	-0.02671	1.75103
2724	-0.02651	1.75104
2725	-0.02676	1.75104
2726	0.02274	-0.53985
2728	-0.0264	1.75105
2729	-0.02624	1.75105
2730	0.12943	-0.46407
2731	-0.02678	1.75104
2732	-0.02615	1.75104
2733	-0.02677	1.75104
2734	-0.02657	1.75105
2735	1.64141	0.14725
2737	-0.02611	1.75105
2738	-0.12986	-0.61511
2739	-0.02653	1.75104
2740	-0.02616	1.75104
2741	-0.12272	-0.5917
2742	0.01856	-0.46501
2743	-0.02649	1.75105
2744	-0.08344	-0.80262
2745	0.08406	-1.05888
2746	0.02829	-0.58921
2747	-0.08325	-0.93806
2749	0.02068	-0.51797
2750	-0.07559	-0.61687
2751	-0.25752	-0.48924
2753	-0.02622	1.75104
2754	-0.0266	1.75103
2755	0.01871	-0.10053
2757	0.01868	-0.43408
2758	0.02349	-0.5489
2759	0.02332	-0.31429
2760	0.01824	-0.4445
2761	0.14271	-0.74556
2762	0.02329	-0.54711
2763	0.02718	-0.58236
2764	0.01957	-0.41564
2765	-0.07573	-0.87054
2766	-0.02659	1.75104
2768	0.00732	0.05561
2769	0.02028	-0.37713
2770	-0.02674	1.75104
2771	-0.02628	1.75104
2772	-0.02632	1.75104
2773	0.02497	-0.56342
2774	-0.13154	-0.59475
2775	0.02074	-0.51555
2776	-0.15527	-1.09734
2777	-0.02662	1.75105
2778	-0.02661	1.75104
2779	-0.11506	-0.62427
2780	-0.02649	1.75104
2781	0.06946	-0.68757
2782	0.02475	-0.20943
2783	0.11827	-0.69484
2784	-0.02619	1.75104
2785	0.09214	-0.87279
2786	0.02607	-0.57388
2787	0.10881	-1.01944
2788	0.03108	-1.00854
2789	0.02252	-0.31792
2790	-0.02644	1.75105
2791	-0.02649	1.75104
2792	-0.13685	-0.60167
2793	-0.02219	-0.94196
2794	-0.25136	-0.89834
2795	-0.14636	-0.74091
2796	-0.02678	1.75104
2797	-1.83231	0.62795
2798	-0.06802	-0.7698
2799	0.02168	-0.5297
2800	-0.02617	1.75105
2802	-0.0262	1.75105
2803	-0.02655	1.75104
2804	-0.17123	-0.74021
2806	-0.02636	1.75104
2807	-0.02612	1.75105
2808	-0.02627	1.75104
2809	0.02068	-0.37508
2811	-0.03321	-0.91032
2812	0.01827	-0.09843
2813	0.20017	-0.49888
2814	0.06339	-0.78395
2815	-0.02609	1.75105
2816	-0.02737	-1.00118
2819	-0.02656	1.75104
2820	-0.02659	1.75105
2821	-0.02674	1.75104
2822	-0.08091	-0.82752
2823	-0.02617	1.75105
2824	0.02047	-0.35979
2825	-0.1104	-0.9678
2826	-0.02668	1.75105
2827	0.01035	-0.04815
2828	0.01847	-0.46722
2829	0.01848	-0.40363
2830	0.42514	-0.27709
2831	-0.02653	1.75104
2832	-0.22843	-0.5513
2833	0.02367	-0.55157
2834	-0.02637	1.75104
2835	-0.02653	1.75105
2836	-0.26039	-0.45184
2837	-0.02618	1.75105
2838	0.02512	-0.56448
2839	-0.02626	1.75105
2840	-0.05111	-0.80978
2841	0.24945	-0.7705
2842	-0.02618	1.75104
2843	0.01897	-0.45261
2844	-0.02625	1.75104
2845	-0.08649	-0.67867
2846	-0.22893	-0.6068
2847	-0.0262	1.75104
2848	-0.02626	1.75105
2849	0.25432	-0.47884
2850	0.01883	-0.45871
2851	-0.05782	-1.0797
2853	-0.0268	1.75104
2855	0.02023	-0.3672
2856	0.10769	-0.83004
2857	0.02081	-0.51933
2858	-0.02648	1.75105
2859	-0.02655	1.75104
2860	-0.02669	1.75104
2861	-0.0262	1.75105
2862	-0.02664	1.75104
2863	0.01877	-0.48464
2864	-0.25131	-0.53336
2865	-0.14806	-0.56507
2866	-0.13435	-0.65438
2868	-0.02665	1.75103
2869	-0.02667	1.75105
2870	-0.02661	1.75105
2871	-0.02672	1.75104
2873	0.03743	-0.62764
2874	0.11634	-0.68845
2875	-0.0263	1.75105
2876	0.07614	-0.71105
2877	-0.02674	1.75104
2878	-0.02655	1.75105
2879	0.19016	-0.46791
2880	0.23272	-0.67861
2881	-0.07754	-0.89975
2882	0.01873	-0.48324
2883	-0.02672	1.75104
2884	-0.02661	1.75105
2885	-0.02641	1.75105
2886	-0.10653	-0.72518
2887	-0.02609	1.75105
2888	-0.02667	1.75104
2889	0.02071	-0.51811
2890	0.02504	-0.56403
2891	-0.02663	1.75103
2892	0.02317	-0.22432
2893	-0.18985	-0.71148
2894	-0.14923	-0.56211
2895	-0.0261	1.75105
2896	0.02119	-0.52567
2897	-0.02663	1.75104
2898	-0.02671	1.75103
2900	-0.02619	1.75105
2901	-1.41602	0.98385
2902	-0.02668	1.75105
2904	-0.02678	1.75104
2905	-0.02544	-0.63058
2906	-0.02656	1.75104
2908	-0.08155	-1.01693
2909	-0.05745	-0.94806
2910	-0.02632	1.75104
2911	0.07338	-0.83465
2913	-0.02631	1.75104
2914	-0.02615	1.75105
2915	-0.02649	1.75105
2916	0.01848	-0.44313
2917	-0.02658	1.75105
2918	-0.09566	-0.98169
2920	1.65642	0.73532
2921	1.92472	0.4765
2922	-0.1346	-1.01343
2923	-0.06939	-0.75708
2924	0.17779	-0.69105
2925	-0.02632	1.75104
2926	-0.02634	1.75105
2927	-0.15075	-0.60177
2928	-0.02635	1.75105
2929	-0.10227	-0.72588
2930	-0.02653	1.75104
2931	-0.1721	-0.59701
2932	0.23014	-0.75265
2933	-0.02648	1.75104
2934	-0.12417	-0.68369
2935	-0.02676	1.75104
2936	-0.10411	-0.86029
2937	0.01911	-0.41856
2938	-0.02639	1.75104
2939	-0.02622	1.75105
2940	-0.02654	1.75105
2941	-0.02658	1.75105
2942	0.01883	-0.45348
2943	-0.02669	1.75104
2945	-0.019	-0.82811
2947	-0.02678	1.75104
2948	-0.02637	1.75104
2949	0.10628	-1.00195
2950	-0.08122	-0.85182
2951	-0.02629	1.75104
2952	-0.02624	1.75105
2953	-0.02626	1.75105
2954	-0.09618	-0.70165
2955	0.03826	-0.62975
2957	-0.02662	1.75105
2958	0.02099	-0.52304
2959	-0.0759	-0.681
2960	-0.02631	1.75104
2961	0.02161	-0.34246
2962	-0.02606	1.75105
2963	0.02035	-0.36506
2964	-0.05605	-0.81699
2965	-0.02677	1.75104
2966	-0.07204	-0.61833
2970	-0.02867	-0.80187
2971	-0.06222	-0.79925
2972	-0.02668	1.75104
2973	-0.02658	1.75104
2974	-0.12226	-0.58784
2975	-0.0262	1.75104
2979	-0.02644	1.75104
2980	0.11895	-0.70799
2981	-0.0264	1.75105
2982	-0.02618	1.75105
2983	-0.02652	1.75105
2984	-0.08186	-0.92708
2985	0.00748	-0.90091
2986	-1.68421	0.69714
2987	0.02223	-0.16718
2988	-0.02669	1.75104
2989	-0.02669	1.75104
2990	-0.02654	1.75104
2991	-0.07859	-0.67774
2993	-0.02678	1.75104
2997	-0.02651	1.75105
2998	-0.03674	-0.77224
2999	-0.02638	1.75105
3000	-0.02615	1.75105
3001	-0.0264	1.75105
3002	-0.02676	1.75104
3003	-0.02673	1.75104
3004	-0.02679	1.75104
3005	-0.02636	1.75104
3006	-0.02617	1.75104
3007	-0.29287	-0.82248
3008	0.09248	-0.67588
3009	-0.13483	-0.91001
3010	0.47438	-0.44479
3011	0.01881	-0.45907
3012	-0.05468	-0.66784
3013	-0.02614	1.75105
3015	-0.02669	1.75104
3016	-0.02612	1.75105
3017	-0.02655	1.75105
3018	-0.09124	-0.80231
3019	-0.02631	1.75105
3020	-0.02607	1.75105
3022	0.01891	-0.45174
3023	-0.02661	1.75104
3024	-0.02627	1.75105
3025	-0.18721	-0.69412
3026	0.00694	0.06836
3027	-0.09529	-0.87671
3028	-0.02631	1.75104
3030	-0.09497	-0.85692
3031	-0.13287	-0.28952
3032	0.02242	-0.3052
3033	-0.09985	-0.65306
3034	0.02601	-0.57362
3035	-0.12859	-0.76402
3036	-0.2265	-0.8159
3038	0.02088	-0.5208
3039	-0.09904	-0.93398
3040	0.27625	-0.7196
3041	-0.10779	-0.97885
3042	-0.04889	-0.48825
3044	-0.15107	-0.98671
3045	-0.02658	1.75104
3046	0.01845	-0.10147
3047	-0.15545	-0.57365
3048	0.03338	-0.82437
3049	-0.42222	-0.83111
3050	0.0221	-0.30676
3052	0.02149	-0.33046
3053	-0.12708	-0.7206
3056	-0.36158	-0.72102
3057	-0.04923	-0.60607
3058	1.89248	0.49016
3059	-0.09917	-0.70988
3061	1.51022	0.18235
3062	-0.02664	1.75104
3063	-0.13472	-0.71746
3064	0.00773	0.03197
3065	-0.16393	-0.74973
3067	0.01866	-0.46452
3068	0.20882	-0.56776
3069	0.02204	-0.53295
3071	0.30085	-0.69896
3072	0.01874	-0.48514
3073	0.02347	-0.54896
3074	-0.06795	-0.80321
3075	0.2965	-0.67413
3077	0.12339	-0.88493
3078	0.18154	-0.61953
3079	0.02249	-0.5383
3080	2.22431	0.68498
3081	0.21539	-0.7196
3082	-0.28468	-0.57679
3084	-0.04119	-0.91619
3085	1.87539	0.37263
3086	0.19615	-0.74713
3087	0.01865	-0.42197
3088	-0.13433	-0.94431
3089	0.18313	-0.73927
3090	0.08391	-0.82711
3092	0.01016	-0.81527
3093	0.18029	-0.66005
3094	0.10111	-0.84248
3095	0.02046	-0.35982
3096	-0.28707	-0.47038
3097	0.0231	-0.23302
3098	-0.02621	1.75105
3099	-0.14713	-0.5562
3100	-0.12574	-0.67612
3101	-0.1153	-0.68734
3102	-0.09918	-0.97113
3103	-0.18488	-0.36097
3104	-0.07947	-0.62842
3105	0.17628	-0.72282
3106	0.02036	-0.35288
3107	-0.2773	-0.52321
3108	0.02257	-0.25279
3109	-0.02667	1.75104
3111	-0.02619	1.75104
3113	-0.07667	-0.64573
3114	0.01881	-0.4558
3115	-0.02628	1.75105
3116	0.17051	-0.53554
3118	0.04188	-0.64188
3119	0.18104	-0.67095
3120	-0.02652	1.75104
3121	-0.13726	-0.61514
3123	-0.00541	-0.77849
3124	0.02094	-0.52259
3125	-0.16804	-0.62612
3126	-0.09284	-0.76232
3127	-0.04628	-0.35353
3128	-0.15658	-0.57395
3129	-0.15309	-0.54694
3130	0.01882	-0.45426
3131	-0.11008	-0.63154
3132	0.02111	-0.34434
3134	0.02126	-0.38343
3135	-0.09611	-0.91288
3136	0.01868	-0.46438
3137	0.01874	-0.45951
3138	-0.08344	-0.6781
3139	-0.20681	-0.67613
3140	0.01959	-0.42692
3141	0.11868	-0.48558
3142	0.22454	-0.69392
3143	-0.13623	-0.59751
3144	1.48136	0.93154
3145	0.02299	-0.25704
3146	0.02245	-0.53767
3147	0.01868	-0.46446
3149	0.02296	-0.18819
3150	0.58601	-0.45723
3151	0.02085	-0.52171
3152	-0.06318	-0.98528
3153	0.08719	-0.99028
3154	0.01911	-0.49226
3155	-0.29842	-0.41298
3157	-0.23339	-0.46324
3158	-0.08259	-0.95637
3159	-0.24798	-0.35822
3160	0.01951	-0.4276
3161	-0.1188	-0.73078
3162	0.02474	-0.56027
3163	-0.05433	-0.98803
3164	0.02144	-1.03563
3166	0.3458	-0.47358
3167	0.01891	-0.44909
3168	-0.11455	-0.67065
3169	0.02057	-0.37557
3170	0.01862	-0.43466
3171	-0.07419	-0.9716
3172	0.01943	-0.40933
3173	0.01858	-0.46522
3174	0.0211	-0.34423
3175	-0.22037	-0.60184
3176	0.04242	-0.6429
3177	0.02103	-0.52412
3178	0.02277	-0.18609
3179	-0.51352	-0.49397
3180	-0.14707	-0.50745
3181	-0.05604	-0.85922
3182	-0.08833	-0.64209
3183	0.02234	-0.31865
3184	0.09538	-0.59719
3185	0.08972	-0.59868
3186	0.08891	-0.72551
3187	0.08795	-0.83894
3188	-0.05561	0.33219
3189	0.0187	-0.45986
3190	0.01949	-0.41319
3191	0.062	-0.87827
3192	0.01882	-0.45878
3193	-0.16589	-0.4032
3194	0.02352	-0.21387
3196	-0.09702	-0.7192
3197	0.02373	-0.31332
3198	-0.13341	-0.56951
3199	0.01039	-0.04548
3200	-0.14322	-0.9786
3201	-0.05917	-0.59976
3202	0.01837	-0.47148
3203	-0.14305	-0.77537
3204	0.06267	-0.87568
3205	-0.02608	1.7279
3206	-0.02652	1.75104
3207	-0.02622	1.75105
3208	-0.09427	-0.67335
3209	-0.02661	1.75104
3210	0.15013	-0.52604
3211	0.01879	-0.4557
3212	0.09663	-0.7455
3213	-0.01843	-0.98449
3214	-0.04521	-0.68085
3217	0.17968	-0.76603
3218	-0.15817	-0.94881
3219	0.02002	-0.50704
3220	-0.12258	-0.74368
3221	0.11727	-0.55983
3222	-0.06593	-0.65029
3223	-0.02623	1.75104
3224	-0.02664	1.75103
3225	0.01899	-0.45252
3226	-0.02654	1.75104
3227	-0.0261	1.75105
3228	-0.0495	-0.51711
3229	-0.02626	1.75104
3230	-0.02659	1.75105
3231	0.05798	-0.67499
3232	-0.07526	-0.80336
3233	-0.12319	-0.71903
3234	0.02158	-0.52907
3235	-0.02994	-0.85803
3236	0.01902	-0.43937
3238	0.01801	-0.47679
3239	-2.02187	0.43392
3240	-0.24167	-0.57252
3241	-0.07367	-0.63268
3242	-0.1904	-0.77267
3243	0.01948	-0.41325
3244	-0.15543	-0.74439
3245	0.00016	-0.86191
3246	-0.20121	-0.46804
3247	0.02656	-0.26881
3250	-0.06384	-0.58976
3251	0.01838	-0.46823
3252	-0.09722	-0.53181
3253	-0.0266	1.75104
3254	0.01822	-0.44523
3255	0.03659	-0.62524
3256	-0.10207	-0.9285
3257	0.02031	-0.35495
3258	-0.15668	-0.60331
3259	0.0187	-0.48893
3260	0.21207	-0.49942
3261	0.01858	-0.43495
3262	-0.16743	-0.59075
3263	-0.09768	-0.64014
3264	0.0211	-0.38543
3265	0.02616	-0.57464
3266	0.02183	-0.53037
3267	0.02239	-0.53698
3268	0.02131	-0.52699
3269	-0.18594	-0.91603
3270	-0.07369	-0.6208
3272	0.02124	-0.52668
3273	0.01965	-0.41187
3274	-0.08107	-0.64029
3275	0.02369	-0.5513
3276	0.01948	-0.4128
3277	0.09287	-0.5468
3278	-0.0647	-0.84958
3279	0.02519	-0.56536
3280	0.01896	-0.45162
3281	0.16485	-0.59279
3282	-0.122	-0.7352
3283	0.02014	-0.51079
3284	-0.09967	-0.68254
3285	0.02196	-0.53215
3286	0.02311	-0.23098
3288	-0.15777	-0.84166
3289	0.02254	-0.53851
3290	0.17121	-0.5071
3291	-0.02653	1.75105
3292	-0.35625	-0.39302
3293	0.22262	-0.49816
3294	0.16336	-0.64803
3295	-0.13075	-0.56594
3296	-0.0958	-0.63083
3297	0.03091	-0.60207
3298	-0.03337	-0.70443
3299	-0.14756	-0.66761
3300	-0.1398	-0.63075
3301	0.03781	-0.62861
3302	0.02155	-0.52886
3303	-0.15592	-0.65045
3304	0.01868	-0.48706
3305	-0.02646	1.75104
3306	0.02678	-0.57928
3307	-0.10983	-0.95125
3308	-0.13576	-0.58873
3309	0.01895	-0.45149
3310	0.12233	-0.60388
3312	-0.02585	-0.61586
3313	-0.08341	-0.88041
3314	0.30916	-0.47927
3316	-0.04559	-0.97722
3317	0.01912	-0.49225
3318	-0.0102	-0.79174
3319	0.02087	-0.52038
3320	-0.02661	1.75105
3321	-0.09456	-0.7282
3322	0.12814	-0.63068
3323	-0.19343	-0.72975
3324	0.24969	-0.84916
3325	0.05069	-0.66007
3326	0.09203	-0.85353
3327	-1.81643	-0.10787
3328	-0.15876	-0.6068
3329	0.01859	-0.46044
3330	0.01846	-0.46687
3331	0.02002	-0.50696
3332	-0.06801	-0.58712
3333	-0.07434	-0.90623
3334	0.02715	-0.58218
3335	-0.02451	-0.72806
3336	-0.08498	-0.6507
3337	0.02861	-0.59135
3338	-0.12082	-0.66941
3339	-0.05825	-0.66516
3340	-0.07226	-0.59599
3341	-0.06438	-0.60653
3342	0.02013	-0.51103
3343	0.02025	-0.36681
3344	-0.04597	-0.63879
3345	0.20033	-0.74914
3346	-0.08849	-0.75481
3347	0.45759	-0.67419
3348	-0.04721	-0.66097
3349	-0.08232	-0.91539
3350	-0.01775	-0.6874
3351	0.02092	-0.52251
3352	-0.01336	-0.96159
3356	0.03758	-0.62799
3357	0.00706	-0.84096
3359	0.02332	-0.54774
3360	0.02184	-0.53083
3361	0.02272	-0.53959
3362	0.02106	-0.52366
3363	-0.12551	-1.01235
3364	-0.31768	-0.60332
3365	0.04605	-0.73324
3366	-0.06795	-0.65695
3367	0.02085	-0.51976
3368	-0.06766	-0.68128
3369	0.0229	-0.54281
3371	-0.08321	-0.61421
3373	-0.10971	-0.59342
3374	-0.10596	-0.58589
3375	0.0297	-0.59694
3377	0.23284	-0.63504
3378	0.06699	-0.82997
3379	0.01866	-0.42124
3380	0.02675	-0.579
3381	-0.24039	-0.7626
3382	0.02498	-0.56352
3383	-0.21599	-0.66866
3384	0.03543	-0.62191
3385	-0.11478	-0.64462
3386	-1.78075	-0.09942
3387	-0.41953	-0.59442
3388	-0.13813	-0.96889
3389	-0.16522	-0.84968
3391	0.02804	-0.58703
3392	0.11542	-0.77964
3393	0.05124	-0.66085
3394	0.01883	-0.44753
3395	0.01865	-0.43436
3396	0.02167	-0.52986
3397	-0.10773	-0.87296
3398	0.01269	-0.87221
3400	-0.11342	-0.7006
3402	-0.07348	-0.91236
3403	0.10935	-0.56839
3404	0.02129	-0.52692
3405	-0.0725	-0.8808
3406	-0.07694	-0.57935
3407	0.15635	-0.63944
3408	-0.08738	-0.81974
3409	-0.08837	-0.82741
3410	-0.1161	-0.75224
3412	0.00883	-0.72693
3413	-0.03906	-0.58828
3414	-0.10154	-0.62983
3415	-0.11649	-0.91151
3416	-0.09501	-0.86346
3417	-0.08326	-0.96583
3418	0.02377	-0.55217
3419	0.02588	-0.57195
3420	-0.01607	-0.82719
3421	-0.16368	-0.88708
3422	0.02368	-0.2785
3423	-0.09909	-0.92203
3424	-0.11558	-0.63998
3425	0.02426	-0.55679
3426	0.14153	-0.8998
3428	0.07534	-0.91951
3429	-0.17972	-0.7221
3430	0.02003	-0.50723
3431	0.02001	-0.50663
3432	-0.1286	-0.86267
3433	0.24643	-0.83546
3434	-0.02661	1.75104
3435	0.13035	-0.63831
3436	-0.00717	-0.85899
3437	0.02416	-0.55597
3438	-0.08992	-0.97807
3439	0.0265	-0.57638
3440	0.13043	-0.75266
3441	0.01876	-0.48289
3442	0.0184	-0.43583
3443	0.21627	-0.63018
3444	-0.01952	-0.72718
3445	-0.06052	-0.80207
3446	0.02073	-0.51646
3447	-0.03299	-0.87124
3448	0.01872	-0.48545
3449	-0.0873	-0.72114
3450	-0.18388	-0.87805
3451	0.08217	-0.76116
3452	0.02267	-0.53909
3454	-0.11701	-0.5193
3455	-0.02673	1.75104
3456	0.12567	-0.75858
3457	0.01908	-0.49238
3458	-0.01105	-0.89086
3459	-0.07364	-0.77002
3460	0.08891	-0.8054
3461	-0.14989	-0.5176
3462	0.202	-0.67183
3463	0.17941	-0.64814
3464	-0.09738	0.57343
3465	-0.19801	-0.72106
3467	-0.10028	-0.88795
3468	-0.09902	-0.75265
3469	-0.06251	-0.86139
3470	-0.07249	-0.85852
3471	0.00788	-0.76062
3472	-0.10652	-0.62776
3473	-0.1786	-0.86257
3474	-0.09583	-0.64679
3475	0.01842	-0.4709
3476	-0.09197	-0.65074
3477	-0.09214	-0.68872
3478	0.01932	-0.41454
3479	-0.07081	-0.67334
3480	-0.11171	-0.95538
3481	0.16214	-0.61857
3482	-0.06814	-0.84708
3483	-0.1218	-0.76469
3484	0.01843	-0.47083
3486	-0.12476	-0.84618
3487	-0.1154	-0.90907
3489	0.01799	-0.47692
3490	-0.08024	-0.86665
3491	-0.06601	-0.86872
3492	0.12265	-0.71466
3493	-0.26943	-0.39806
3494	-0.11268	-0.87409
3495	0.01907	-0.41879
3496	-0.03573	-0.86317
3497	-0.10386	-0.70331
3498	-1.90029	0.50263
3499	0.04407	-1.00515
3500	-0.0214	-0.91826
3501	-0.1747	-0.84332
3502	0.02029	-0.38867
3504	-0.03895	-0.92653
3505	-0.15071	-0.558
3506	0.02715	-0.58157
3507	-0.06659	-0.94423
3508	-0.09811	-0.749
3509	0.01896	-0.45813
3510	-0.00007	-0.87544
3511	0.02024	-0.36324
3512	0.01999	-0.50445
3513	0.02474	-0.56031
3514	-0.09881	-0.82097
3515	0.02068	-0.51754
3516	-0.15107	-0.79542
3517	0.02216	-0.75016
3518	-0.02644	1.75105
3519	-0.10127	-0.89812
3520	0.02286	-0.18748
3521	0.03809	-0.62925
3522	0.00888	-0.78269
3523	0.01807	-0.47628
3525	0.11638	-0.70246
3526	-0.1158	-0.71967
3528	0.02073	-0.51632
3529	0.2017	-0.59464
3530	0.0228	-0.54111
3531	-0.04051	-0.68028
3532	0.02192	-0.53126
3533	0.01998	-0.5045
3534	0.31123	-0.33418
3535	0.12704	-0.83651
3536	-0.07797	-0.93287
3537	0.22467	-0.62177
3538	0.01999	-0.50636
3539	0.02316	-0.2494
3540	0.11576	-0.58032
3541	0.01924	-0.42984
3544	0.03844	-0.80885
3545	-0.02321	-0.76145
3546	0.02371	-0.29961
3547	0.01862	-0.46034
3548	0.08707	-0.84156
3549	0.27995	-0.55595
3550	0.02197	-0.28623
3551	0.02102	-0.52402
3552	-0.05522	-0.91287
3554	-0.10192	-0.72347
3555	-0.07496	-0.91968
3557	0.12493	-0.54668
3558	-0.00142	-0.97957
3559	0.02207	-0.29235
3560	0.01894	-0.4313
3561	0.3143	-0.4326
3562	0.21186	-0.5157
3563	-0.02659	1.75104
3564	-0.06223	-0.77388
3565	0.0219	-0.53112
3566	-0.11701	-0.99857
3567	-0.02634	1.75104
3568	-0.13451	-0.64526
3569	-0.13087	-1.04208
3570	0.01929	-0.3974
3571	0.13936	-0.57886
3572	0.02087	-0.52044
3573	0.13884	-0.54914
3574	0.03964	-0.63715
3575	0.02149	-0.32616
3576	2.03069	0.505
3577	0.0188	-0.45369
3578	0.02082	-0.51949
3579	0.02183	-0.5304
3580	0.02079	-0.37472
3582	0.02152	-0.34194
3584	-0.07292	-0.97754
3585	0.02106	-0.52451
3586	-0.03526	-0.95576
3587	0.02472	-0.56092
3588	0.03253	-0.60779
3589	-0.09387	-0.89088
3590	-0.07632	-0.89289
3591	0.05333	-0.6661
3592	-0.09052	-0.86494
3593	-0.05547	-0.72268
3595	0.02824	-0.58802
3596	-0.5981	-0.38171
3597	-1.72445	-0.07683
3598	-0.16584	-0.70421
3599	-0.02663	1.75105
3601	0.01956	-0.4156
3602	0.02003	-0.50565
